STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WT22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-04-22,8.72,0.36,0,0,50,43,70,70,17,21,1,,,,,,,,,,1,1,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-04-23,9.17,0.05,0,0,70,44,180,190,21,30,1,,,,,,,,,,1,1,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-04-24,7.16,0.74,0,0,85,57,260,240,19.9,29.1,1,,1,,1,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-04-25,8.05,0,0,0,83,58,180,180,17,21.9,1,1,,,,,,,,,1,,,1,,,1,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-04-26,13.42,0,0,0,83,64,190,190,23,29.1,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-04-27,13.65,0.01,0,0,80,66,170,170,23.9,30,1,,1,,,,,,,,,1,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-04-28,13.2,0.03,0,0,77,61,210,220,31.1,38.9,1,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-04-29,9.84,0,0,0,70,54,340,310,21,28,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-04-30,9.62,0,0,0,68,51,350,340,17.9,23,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-01,4.7,0.01,0,0,61,51,200,230,12.1,15,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-02,7.61,0,0,0,77,55,200,210,15,19.9,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-03,14.09,0.02,0,0,81,62,190,260,29.1,38,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-04,13.42,0.56,0,0,62,46,330,330,29.1,34.9,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-05,12.08,0,0,0,68,46,340,310,25.1,33.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-06,9.17,0,0,0,71,46,230,230,25.1,31.1,0,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-07,6.71,0,0,0,72,51,310,300,16.1,21,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-08,3.36,0,0,0,74,54,350,340,17.9,23,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-09,7.16,0,0,0,73,53,360,350,16.1,21,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-10,5.59,0,0,0,76,52,330,350,12.1,17,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-11,5.14,0,0,0,77,58,110,140,15,17.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-12,7.83,0,0,0,74,54,170,260,15,21,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-13,7.61,0,0,0,64,60,150,150,15,17.9,1,,,,,,,,,,1,1,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-14,5.14,0.48,0,0,67,59,100,100,12.1,14.1,1,,1,,,,,,,,,1,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-15,6.49,0,0,0,75,62,270,270,21,25.9,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-16,6.71,0.19,0,0,80,61,120,130,17.9,23.9,0,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-17,12.53,0.01,0,0,73,63,120,130,23.9,30,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-18,8.05,0.2,0,0,72,62,110,110,17,21,1,,1,,,,,,,,,1,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-19,3.8,0.12,0,0,71,58,320,310,14.1,19.9,1,,1,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-20,5.82,0,0,0,72,55,320,330,17,21.9,1,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-21,5.59,0,0,0,83,57,340,350,14.1,17,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-22,6.26,0,0,0,81,60,130,150,15,17.9,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-23,9.62,0.02,0,0,83,64,200,210,23.9,32,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-24,8.5,0.03,0,0,87,67,220,220,23.9,29.1,1,,1,,,,,1,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-25,6.26,0,0,0,85,65,220,220,15,17.9,0,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-26,8.5,0,0,0,92,68,200,200,21,28,1,,,,,,,1,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-27,10.51,0.06,0,0,86,68,250,260,36,45,0,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-28,9.62,0,0,0,84,66,180,180,16.1,21.9,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-29,9.17,0,0,0,83,69,180,180,15,17,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-30,5.37,0,0,0,96,71,350,330,15,17.9,1,,,,,,,1,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-05-31,4.47,0,0,0,98,74,150,80,12.1,21,1,,,,,,,,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-01,8.95,0.16,0,0,98,76,200,220,23,30,1,,1,,1,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-02,12.3,0,0,0,88,69,320,320,25.1,32,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-03,10.07,0,0,0,81,63,340,360,17,23,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-04,4.7,0,0,0,85,61,360,350,17.9,21.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-05,6.26,0,0,0,82,70,70,70,14.1,17,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-06,5.14,0,0,0,88,66,360,90,13,23.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-07,7.83,0,0,0,90,68,210,220,17.9,23,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-08,5.82,0,0,0,99,72,350,350,15,17.9,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-09,6.71,0,0,0,102,79,290,260,21,25.9,1,,1,,,,,1,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-10,5.59,0.04,0,0,94,74,30,10,21.9,28,0,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-11,7.38,0,0,0,93,74,190,190,19.9,21.9,0,,,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-12,6.93,0.07,0,0,90,71,310,290,17,23,0,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-13,12.97,0,0,0,81,65,350,330,21.9,25.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-14,11.41,0,0,0,78,64,20,30,19.9,25.1,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-15,7.38,0,0,0,84,59,20,20,19.9,23,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-16,8.5,0.83,0,0,83,66,190,200,33.1,51.9,1,,1,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-17,6.49,0.2,0,0,88,64,230,330,25.1,31.1,0,,1,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-18,4.92,0,0,0,89,69,350,350,14.1,17.9,0,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-19,4.7,0.01,0,0,84,75,180,200,10.1,13,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-20,6.49,0.34,0,0,80,67,60,70,14.1,17,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-21,7.16,0.01,0,0,87,70,170,260,15,21.9,0,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-22,7.16,0,0,0,90,73,220,240,17,23,0,,,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-23,9.62,0,0,0,86,76,210,200,21,25.1,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-24,8.95,0,0,0,90,73,260,270,21.9,28,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-25,8.5,0,0,0,85,72,320,330,16.1,21.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-26,5.14,0.01,0,0,86,67,240,270,13,16.1,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-27,4.47,0.01,0,0,84,70,350,40,12.1,14.1,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-28,6.71,0,0,0,95,74,190,190,21,25.9,0,,1,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-29,10.74,0,0,0,89,74,320,350,17.9,25.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-06-30,7.61,0,0,0,88,67,340,310,16.1,21.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-01,5.37,0,0,0,91,69,330,360,14.1,21,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-02,5.14,0,0,0,95,68,190,10,14.1,17.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-03,6.93,0.87,0,0,94,70,340,330,40,51.9,1,,1,,,,,,,1,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-04,3.58,0,0,0,91,73,340,340,16.1,17.9,0,,,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-05,5.59,0,0,0,91,74,180,60,12.1,15,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-06,6.26,0.07,0,0,86,76,180,270,13,23,0,,,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-07,6.93,0,0,0,95,73,50,240,17,21.9,1,,,,,,,1,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-08,8.28,0.6,0,0,87,75,30,350,17.9,25.1,1,,1,,,,,1,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-09,7.38,0,0,0,92,72,20,30,17,21.9,1,,,,,,,1,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-10,7.61,0,0,0,92,73,170,170,15,19.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-11,11.41,0,0,0,95,76,340,330,23.9,25.9,0,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-12,8.5,0,0,0,97,77,350,350,19.9,25.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-13,6.93,1.05,0,0,93,74,330,340,31.1,38.9,1,,1,,,,,,,1,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-14,9.84,0,0,0,85,68,10,10,17.9,25.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-15,7.61,0,0,0,82,69,180,210,13,17,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-16,8.72,0,0,0,86,67,180,190,17,21,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-17,10.07,0,0,0,89,72,180,190,17,21,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-18,8.95,0,0,0,93,73,200,250,16.1,23,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-19,5.82,0.24,0,0,97,79,240,310,17.9,21,0,,1,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-20,4.92,0,0,0,94,77,180,140,13,15,1,,,,,,,1,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-21,9.17,0,0,0,99,80,190,210,17,23.9,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-22,5.59,0,0,0,102,83,340,340,16.1,21,0,,1,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-23,6.49,0,0,0,102,84,190,180,23,29.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-24,6.71,0,0,0,97,84,330,340,17.9,23,0,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-25,4.25,0.2,0,0,93,78,50,40,19.9,23,0,,1,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-26,8.5,0,0,0,95,76,200,180,17,23.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-27,7.83,0,0,0,93,78,340,350,17.9,23,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-28,7.38,0,0,0,95,78,180,190,14.1,16.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-29,7.61,0,0,0,104,80,330,320,21.9,25.9,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-30,7.16,0,0,0,97,81,10,330,15,21,0,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-07-31,7.16,0,0,0,99,80,180,230,17,21.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-01,6.71,0,0,0,100,75,270,270,25.9,32,0,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-02,8.72,0,0,0,98,74,340,290,21,30,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-03,5.37,0.28,0,0,87,76,270,270,21.9,29.1,1,,,,,,,1,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-04,8.95,0.01,0,0,88,75,80,50,17,21.9,1,,,,,,,1,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-05,7.61,0,0,0,88,72,180,190,14.1,17,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-06,10.29,0.04,0,0,93,74,180,220,21.9,25.9,1,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-07,7.38,0.67,0,0,97,77,270,280,25.9,34.9,1,,1,,,,,1,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-08,8.05,0,0,0,94,76,340,350,19.9,23.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-09,6.04,0,0,0,95,77,230,230,19.9,29.1,0,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-10,8.5,0,0,0,93,75,330,300,19.9,25.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-11,7.16,0,0,0,89,72,340,320,16.1,21,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-12,5.59,0,0,0,90,70,110,320,16.1,21,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-13,9.62,0.41,0,0,86,74,180,170,28,38.9,1,,1,,,,,1,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-14,8.5,1.37,0,0,85,69,350,350,29.1,36.9,1,,1,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-15,8.05,0,0,0,86,68,340,340,17.9,28,0,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-16,9.84,0,0,0,88,72,360,350,21,28,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-17,6.04,0,0,0,90,71,180,180,14.1,16.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-18,10.07,0,0,0,91,74,340,190,19.9,23.9,0,,1,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-19,4.7,1.61,0,0,89,69,270,280,28,44.1,1,,1,,,,,1,,1,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-20,4.7,0,0,0,88,69,180,190,12.1,15,1,,,,,,,1,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-21,10.07,0.27,0,0,90,76,330,330,21,25.1,0,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-22,11.63,0,0,0,84,70,340,350,21,32,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-23,6.26,0,0,0,81,63,140,340,13,16.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-24,10.74,0,0,0,87,65,190,190,23,31.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-25,9.84,0.42,0,0,85,71,200,220,21.9,25.1,1,,1,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-26,3.58,0.01,0,0,90,70,120,90,14.1,21.9,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-27,21.92,3.33,0,0,79,72,350,360,45,59.1,1,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-28,16.11,0.5,0,0,87,71,340,340,47,59.9,1,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-29,6.93,0,0,0,81,66,340,350,13,15,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-30,4.92,0,0,0,83,63,50,50,14.1,17,0,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-08-31,3.36,0,0,0,84,64,160,160,10.1,13,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-01,6.26,0,0,0,82,66,180,180,14.1,16.1,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-02,5.82,0.16,0,0,79,68,20,30,13,15,0,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-03,7.83,0,0,0,82,70,170,180,14.1,16.1,0,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-04,8.5,0,0,0,87,73,190,170,14.1,19.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-05,8.5,1.36,0,0,84,65,340,310,23.9,28,1,,,,,,,1,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-06,13.87,0.9,0,0,67,64,50,40,23.9,30,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-07,4.25,2.82,0,0,74,64,30,270,14.1,16.1,1,,1,,,,,,,,,1,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-08,8.05,1.39,0,0,79,71,80,20,17.9,21.9,1,,1,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-09,4.92,0.46,0,0,83,71,40,50,14.1,15,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-10,6.49,0,0,0,84,68,320,290,16.1,19.9,1,,,,,,,,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-11,5.14,0.02,0,0,84,67,340,280,16.1,21,1,,,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-12,3.58,0,0,0,83,65,350,340,14.1,17,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-13,5.82,0,0,0,83,65,180,180,14.1,17.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-14,7.16,0,0,0,87,68,340,350,17,21,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-15,11.41,0.03,0,0,78,54,350,350,29.1,36,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-16,6.71,0,0,0,66,49,10,20,14.1,21.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-17,8.05,0,0,0,65,56,70,40,13,17,0,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-18,7.38,0,0,0,68,55,30,50,13,16.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-19,6.49,0,0,0,70,60,150,130,10.1,13,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-20,5.59,0.16,0,0,71,64,210,210,12.1,15,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-21,3.8,0.02,0,0,76,64,160,270,10.1,23,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-22,5.37,0,0,0,77,68,170,190,10.1,16.1,1,,,,,,,,,,1,1,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-23,3.13,0.97,0,0,72,68,180,180,8.1,8.1,1,,,,,,,,,,1,1,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2011-09-24,2.91,0,0,0,76,66,330,330,8.9,8.9,1,,,,,,,,,,,,,,,,,
