Text,Day,Date,Month,Year,Illum
11/2/2015,4,11,2,2015,0.6
12/2/2015,5,12,2,2015,0.5
13-02-2015,6,13,2,2015,0.39
14-02-2015,7,14,2,2015,0.29
15-02-2015,1,15,2,2015,0.2
16-02-2015,2,16,2,2015,0.11
17-02-2015,3,17,2,2015,0.05
18-02-2015,4,18,2,2015,0.01
19-02-2015,5,19,2,2015,0
20-02-2015,6,20,2,2015,0.02
21-02-2015,7,21,2,2015,0.07
22-02-2015,1,22,2,2015,0.15
23-02-2015,2,23,2,2015,0.24
24-02-2015,3,24,2,2015,0.34
25-02-2015,4,25,2,2015,0.45
26-02-2015,5,26,2,2015,0.55
27-02-2015,6,27,2,2015,0.65
28-02-2015,7,28,2,2015,0.74
1/3/2015,1,1,3,2015,0.82
2/3/2015,2,2,3,2015,0.89
3/3/2015,3,3,3,2015,0.94
4/3/2015,4,4,3,2015,0.98
5/3/2015,5,5,3,2015,1
6/3/2015,6,6,3,2015,1
7/3/2015,7,7,3,2015,0.98
8/3/2015,1,8,3,2015,0.95
9/3/2015,2,9,3,2015,0.9
10/3/2015,3,10,3,2015,0.83
11/3/2015,4,11,3,2015,0.75
12/3/2015,5,12,3,2015,0.66
13-03-2015,6,13,3,2015,0.56
14-03-2015,7,14,3,2015,0.45
15-03-2015,1,15,3,2015,0.34
16-03-2015,2,16,3,2015,0.24
17-03-2015,3,17,3,2015,0.15
18-03-2015,4,18,3,2015,0.07
19-03-2015,5,19,3,2015,0.02
20-03-2015,6,20,3,2015,0
21-03-2015,7,21,3,2015,0.01
22-03-2015,1,22,3,2015,0.05
23-03-2015,2,23,3,2015,0.11
24-03-2015,3,24,3,2015,0.19
25-03-2015,4,25,3,2015,0.29
26-03-2015,5,26,3,2015,0.39
27-03-2015,6,27,3,2015,0.49
28-03-2015,7,28,3,2015,0.59
29-03-2015,1,29,3,2015,0.68
30-03-2015,2,30,3,2015,0.77
31-03-2015,3,31,3,2015,0.84
1/4/2015,4,1,4,2015,0.91
2/4/2015,5,2,4,2015,0.95
3/4/2015,6,3,4,2015,0.98
4/4/2015,7,4,4,2015,1
5/4/2015,1,5,4,2015,1
6/4/2015,2,6,4,2015,0.97
7/4/2015,3,7,4,2015,0.93
8/4/2015,4,8,4,2015,0.87
9/4/2015,5,9,4,2015,0.8
10/4/2015,6,10,4,2015,0.71
11/4/2015,7,11,4,2015,0.6
12/4/2015,1,12,4,2015,0.5
13-04-2015,2,13,4,2015,0.38
14-04-2015,3,14,4,2015,0.28
15-04-2015,4,15,4,2015,0.18
16-04-2015,5,16,4,2015,0.1
17-04-2015,6,17,4,2015,0.04
18-04-2015,7,18,4,2015,0
19-04-2015,1,19,4,2015,0
20-04-2015,2,20,4,2015,0.03
21-04-2015,3,21,4,2015,0.08
22-04-2015,4,22,4,2015,0.15
23-04-2015,5,23,4,2015,0.23
24-04-2015,6,24,4,2015,0.33
25-04-2015,7,25,4,2015,0.42
26-04-2015,1,26,4,2015,0.52
27-04-2015,2,27,4,2015,0.62
28-04-2015,3,28,4,2015,0.71
29-04-2015,4,29,4,2015,0.79
30-04-2015,5,30,4,2015,0.86
1/5/2015,6,1,5,2015,0.92
2/5/2015,7,2,5,2015,0.96
3/5/2015,1,3,5,2015,0.99
4/5/2015,2,4,5,2015,1
5/5/2015,3,5,5,2015,0.99
6/5/2015,4,6,5,2015,0.95
7/5/2015,5,7,5,2015,0.9
8/5/2015,6,8,5,2015,0.83
9/5/2015,7,9,5,2015,0.74
10/5/2015,1,10,5,2015,0.64
11/5/2015,2,11,5,2015,0.53
12/5/2015,3,12,5,2015,0.41
13-05-2015,4,13,5,2015,0.3
14-05-2015,5,14,5,2015,0.2
15-05-2015,6,15,5,2015,0.12
16-05-2015,7,16,5,2015,0.05
17-05-2015,1,17,5,2015,0.01
18-05-2015,2,18,5,2015,0
19-05-2015,3,19,5,2015,0.02
20-05-2015,4,20,5,2015,0.05
21-05-2015,5,21,5,2015,0.11
22-05-2015,6,22,5,2015,0.18
23-05-2015,7,23,5,2015,0.27
24-05-2015,1,24,5,2015,0.36
25-05-2015,2,25,5,2015,0.45
26-05-2015,3,26,5,2015,0.55
27-05-2015,4,27,5,2015,0.64
28-05-2015,5,28,5,2015,0.73
29-05-2015,6,29,5,2015,0.81
30-05-2015,7,30,5,2015,0.88
31-05-2015,1,31,5,2015,0.94
1/6/2015,2,1,6,2015,0.98
2/6/2015,3,2,6,2015,1
3/6/2015,4,3,6,2015,1
4/6/2015,5,4,6,2015,0.97
5/6/2015,6,5,6,2015,0.92
6/6/2015,7,6,6,2015,0.85
7/6/2015,1,7,6,2015,0.77
8/6/2015,2,8,6,2015,0.66
9/6/2015,3,9,6,2015,0.55
10/6/2015,4,10,6,2015,0.44
11/6/2015,5,11,6,2015,0.33
12/6/2015,6,12,6,2015,0.22
13-06-2015,7,13,6,2015,0.14
14-06-2015,1,14,6,2015,0.07
15-06-2015,2,15,6,2015,0.02
16-06-2015,3,16,6,2015,0
17-06-2015,4,17,6,2015,0.01
18-06-2015,5,18,6,2015,0.03
19-06-2015,6,19,6,2015,0.08
20-06-2015,7,20,6,2015,0.14
21-06-2015,1,21,6,2015,0.21
22-06-2015,2,22,6,2015,0.29
23-06-2015,3,23,6,2015,0.38
24-06-2015,4,24,6,2015,0.48
25-06-2015,5,25,6,2015,0.57
26-06-2015,6,26,6,2015,0.67
27-06-2015,7,27,6,2015,0.75
28-06-2015,1,28,6,2015,0.83
29-06-2015,2,29,6,2015,0.9
30-06-2015,3,30,6,2015,0.96
1/7/2015,4,1,7,2015,0.99
2/7/2015,5,2,7,2015,1
3/7/2015,6,3,7,2015,0.98
4/7/2015,7,4,7,2015,0.94
5/7/2015,1,5,7,2015,0.87
6/7/2015,2,6,7,2015,0.79
7/7/2015,3,7,7,2015,0.69
8/7/2015,4,8,7,2015,0.57
9/7/2015,5,9,7,2015,0.46
10/7/2015,6,10,7,2015,0.35
11/7/2015,7,11,7,2015,0.25
12/7/2015,1,12,7,2015,0.16
13-07-2015,2,13,7,2015,0.09
14-07-2015,3,14,7,2015,0.04
15-07-2015,4,15,7,2015,0.01
16-07-2015,5,16,7,2015,0
17-07-2015,6,17,7,2015,0.01
18-07-2015,7,18,7,2015,0.05
19-07-2015,1,19,7,2015,0.1
20-07-2015,2,20,7,2015,0.16
21-07-2015,3,21,7,2015,0.23
22-07-2015,4,22,7,2015,0.32
23-07-2015,5,23,7,2015,0.41
24-07-2015,6,24,7,2015,0.51
25-07-2015,7,25,7,2015,0.6
26-07-2015,1,26,7,2015,0.7
27-07-2015,2,27,7,2015,0.79
28-07-2015,3,28,7,2015,0.87
29-07-2015,4,29,7,2015,0.93
30-07-2015,5,30,7,2015,0.98
31-07-2015,6,31,7,2015,1
1/8/2015,7,1,8,2015,0.99
2/8/2015,1,2,8,2015,0.96
3/8/2015,2,3,8,2015,0.89
4/8/2015,3,4,8,2015,0.81
5/8/2015,4,5,8,2015,0.71
6/8/2015,5,6,8,2015,0.6
7/8/2015,6,7,8,2015,0.49
8/8/2015,7,8,8,2015,0.38
9/8/2015,1,9,8,2015,0.28
10/8/2015,2,10,8,2015,0.19
11/8/2015,3,11,8,2015,0.11
12/8/2015,4,12,8,2015,0.06
13-08-2015,5,13,8,2015,0.02
14-08-2015,6,14,8,2015,0
15-08-2015,7,15,8,2015,0
16-08-2015,1,16,8,2015,0.02
17-08-2015,2,17,8,2015,0.06
18-08-2015,3,18,8,2015,0.11
19-08-2015,4,19,8,2015,0.18
20-08-2015,5,20,8,2015,0.26
21-08-2015,6,21,8,2015,0.35
22-08-2015,7,22,8,2015,0.44
23-08-2015,1,23,8,2015,0.54
24-08-2015,2,24,8,2015,0.64
25-08-2015,3,25,8,2015,0.74
26-08-2015,4,26,8,2015,0.83
27-08-2015,5,27,8,2015,0.91
28-08-2015,6,28,8,2015,0.96
29-08-2015,7,29,8,2015,0.99
30-08-2015,1,30,8,2015,1
31-08-2015,2,31,8,2015,0.97
1/9/2015,3,1,9,2015,0.91
2/9/2015,4,2,9,2015,0.83
3/9/2015,5,3,9,2015,0.74
4/9/2015,6,4,9,2015,0.63
5/9/2015,7,5,9,2015,0.52
6/9/2015,1,6,9,2015,0.42
7/9/2015,2,7,9,2015,0.32
8/9/2015,3,8,9,2015,0.23
9/9/2015,4,9,9,2015,0.15
10/9/2015,5,10,9,2015,0.09
11/9/2015,6,11,9,2015,0.04
12/9/2015,7,12,9,2015,0.01
13-09-2015,1,13,9,2015,0
14-09-2015,2,14,9,2015,0.01
15-09-2015,3,15,9,2015,0.03
16-09-2015,4,16,9,2015,0.08
17-09-2015,5,17,9,2015,0.13
18-09-2015,6,18,9,2015,0.2
19-09-2015,7,19,9,2015,0.29
20-09-2015,1,20,9,2015,0.38
21-09-2015,2,21,9,2015,0.48
22-09-2015,3,22,9,2015,0.59
23-09-2015,4,23,9,2015,0.69
24-09-2015,5,24,9,2015,0.79
25-09-2015,6,25,9,2015,0.88
26-09-2015,7,26,9,2015,0.95
27-09-2015,1,27,9,2015,0.99
28-09-2015,2,28,9,2015,1
29-09-2015,3,29,9,2015,0.98
30-09-2015,4,30,9,2015,0.93
1/10/2015,5,1,10,2015,0.86
2/10/2015,6,2,10,2015,0.78
3/10/2015,7,3,10,2015,0.68
4/10/2015,1,4,10,2015,0.57
5/10/2015,2,5,10,2015,0.47
6/10/2015,3,6,10,2015,0.37
7/10/2015,4,7,10,2015,0.28
8/10/2015,5,8,10,2015,0.19
9/10/2015,6,9,10,2015,0.12
10/10/2015,7,10,10,2015,0.07
11/10/2015,1,11,10,2015,0.03
12/10/2015,2,12,10,2015,0.01
13-10-2015,3,13,10,2015,0
14-10-2015,4,14,10,2015,0.01
15-10-2015,5,15,10,2015,0.04
16-10-2015,6,16,10,2015,0.09
17-10-2015,7,17,10,2015,0.16
18-10-2015,1,18,10,2015,0.24
19-10-2015,2,19,10,2015,0.33
20-10-2015,3,20,10,2015,0.43
21-10-2015,4,21,10,2015,0.54
22-10-2015,5,22,10,2015,0.65
23-10-2015,6,23,10,2015,0.75
24-10-2015,7,24,10,2015,0.85
25-10-2015,1,25,10,2015,0.92
26-10-2015,2,26,10,2015,0.97
27-10-2015,3,27,10,2015,1
28-10-2015,4,28,10,2015,0.99
29-10-2015,5,29,10,2015,0.96
30-10-2015,6,30,10,2015,0.9
31-10-2015,7,31,10,2015,0.82
1/11/2015,1,1,11,2015,0.73
2/11/2015,2,2,11,2015,0.63
3/11/2015,3,3,11,2015,0.53
4/11/2015,4,4,11,2015,0.43
5/11/2015,5,5,11,2015,0.34
6/11/2015,6,6,11,2015,0.25
7/11/2015,7,7,11,2015,0.18
8/11/2015,1,8,11,2015,0.11
9/11/2015,2,9,11,2015,0.06
10/11/2015,3,10,11,2015,0.02
11/11/2015,4,11,11,2015,0
12/11/2015,5,12,11,2015,0
13-11-2015,6,13,11,2015,0.02
14-11-2015,7,14,11,2015,0.06
15-11-2015,1,15,11,2015,0.12
16-11-2015,2,16,11,2015,0.19
17-11-2015,3,17,11,2015,0.28
18-11-2015,4,18,11,2015,0.39
19-11-2015,5,19,11,2015,0.49
20-11-2015,6,20,11,2015,0.61
21-11-2015,7,21,11,2015,0.71
22-11-2015,1,22,11,2015,0.81
23-11-2015,2,23,11,2015,0.9
24-11-2015,3,24,11,2015,0.96
25-11-2015,4,25,11,2015,0.99
26-11-2015,5,26,11,2015,1
27-11-2015,6,27,11,2015,0.98
28-11-2015,7,28,11,2015,0.93
29-11-2015,1,29,11,2015,0.87
30-11-2015,2,30,11,2015,0.79
1/12/2015,3,1,12,2015,0.7
2/12/2015,4,2,12,2015,0.61
3/12/2015,5,3,12,2015,0.51
4/12/2015,6,4,12,2015,0.42
5/12/2015,7,5,12,2015,0.33
6/12/2015,1,6,12,2015,0.24
7/12/2015,2,7,12,2015,0.17
8/12/2015,3,8,12,2015,0.1
9/12/2015,4,9,12,2015,0.05
10/12/2015,5,10,12,2015,0.02
11/12/2015,6,11,12,2015,0
12/12/2015,7,12,12,2015,0.01
13-12-2015,1,13,12,2015,0.04
14-12-2015,2,14,12,2015,0.09
15-12-2015,3,15,12,2015,0.16
16-12-2015,4,16,12,2015,0.24
17-12-2015,5,17,12,2015,0.34
18-12-2015,6,18,12,2015,0.45
19-12-2015,7,19,12,2015,0.57
20-12-2015,1,20,12,2015,0.68
21-12-2015,2,21,12,2015,0.78
22-12-2015,3,22,12,2015,0.87
23-12-2015,4,23,12,2015,0.93
24-12-2015,5,24,12,2015,0.98
25-12-2015,6,25,12,2015,1
26-12-2015,7,26,12,2015,0.99
27-12-2015,1,27,12,2015,0.96
28-12-2015,2,28,12,2015,0.91
29-12-2015,3,29,12,2015,0.85
30-12-2015,4,30,12,2015,0.77
31-12-2015,5,31,12,2015,0.69
1/1/2016,6,1,1,2016,0.6
2/1/2016,7,2,1,2016,0.5
3/1/2016,1,3,1,2016,0.41
4/1/2016,2,4,1,2016,0.32
5/1/2016,3,5,1,2016,0.23
6/1/2016,4,6,1,2016,0.16
7/1/2016,5,7,1,2016,0.09
8/1/2016,6,8,1,2016,0.04
9/1/2016,7,9,1,2016,0.01
10/1/2016,1,10,1,2016,0
11/1/2016,2,11,1,2016,0.02
12/1/2016,3,12,1,2016,0.06
13-01-2016,4,13,1,2016,0.12
14-01-2016,5,14,1,2016,0.2
15-01-2016,6,15,1,2016,0.3
16-01-2016,7,16,1,2016,0.41
17-01-2016,1,17,1,2016,0.53
18-01-2016,2,18,1,2016,0.64
19-01-2016,3,19,1,2016,0.74
20-01-2016,4,20,1,2016,0.83
21-01-2016,5,21,1,2016,0.91
22-01-2016,6,22,1,2016,0.96
23-01-2016,7,23,1,2016,0.99
24-01-2016,1,24,1,2016,1
25-01-2016,2,25,1,2016,0.99
26-01-2016,3,26,1,2016,0.95
27-01-2016,4,27,1,2016,0.9
28-01-2016,5,28,1,2016,0.84
29-01-2016,6,29,1,2016,0.76
30-01-2016,7,30,1,2016,0.68
31-01-2016,1,31,1,2016,0.59
1/2/2016,2,1,2,2016,0.5
2/2/2016,3,2,2,2016,0.4
3/2/2016,4,3,2,2016,0.31
4/2/2016,5,4,2,2016,0.22
5/2/2016,6,5,2,2016,0.14
6/2/2016,7,6,2,2016,0.07
7/2/2016,1,7,2,2016,0.03
8/2/2016,2,8,2,2016,0
9/2/2016,3,9,2,2016,0.01
10/2/2016,4,10,2,2016,0.04
11/2/2016,5,11,2,2016,0.09
12/2/2016,6,12,2,2016,0.17
13-02-2016,7,13,2,2016,0.27
14-02-2016,1,14,2,2016,0.38
15-02-2016,2,15,2,2016,0.49
16-02-2016,3,16,2,2016,0.6
17-02-2016,4,17,2,2016,0.7
18-02-2016,5,18,2,2016,0.8
19-02-2016,6,19,2,2016,0.87
20-02-2016,7,20,2,2016,0.93
21-02-2016,1,21,2,2016,0.98
22-02-2016,2,22,2,2016,1
23-02-2016,3,23,2,2016,1
24-02-2016,4,24,2,2016,0.98
25-02-2016,5,25,2,2016,0.95
26-02-2016,6,26,2,2016,0.89
27-02-2016,7,27,2,2016,0.83
28-02-2016,1,28,2,2016,0.75
29-02-2016,2,29,2,2016,0.67
1/3/2016,3,1,3,2016,0.57
2/3/2016,4,2,3,2016,0.48
3/3/2016,5,3,3,2016,0.38
4/3/2016,6,4,3,2016,0.28
5/3/2016,7,5,3,2016,0.19
6/3/2016,1,6,3,2016,0.11
7/3/2016,2,7,3,2016,0.05
8/3/2016,3,8,3,2016,0.01
9/3/2016,4,9,3,2016,0
10/3/2016,5,10,3,2016,0.02
11/3/2016,6,11,3,2016,0.07
12/3/2016,7,12,3,2016,0.14
13-03-2016,1,13,3,2016,0.23
14-03-2016,2,14,3,2016,0.34
15-03-2016,3,15,3,2016,0.45
16-03-2016,4,16,3,2016,0.56
17-03-2016,5,17,3,2016,0.66
18-03-2016,6,18,3,2016,0.75
19-03-2016,7,19,3,2016,0.84
20-03-2016,1,20,3,2016,0.9
21-03-2016,2,21,3,2016,0.95
22-03-2016,3,22,3,2016,0.98
23-03-2016,4,23,3,2016,1
24-03-2016,5,24,3,2016,1
25-03-2016,6,25,3,2016,0.97
26-03-2016,7,26,3,2016,0.94
27-03-2016,1,27,3,2016,0.88
28-03-2016,2,28,3,2016,0.81
29-03-2016,3,29,3,2016,0.73
30-03-2016,4,30,3,2016,0.64
31-03-2016,5,31,3,2016,0.54
1/4/2016,6,1,4,2016,0.44
2/4/2016,7,2,4,2016,0.34
3/4/2016,1,3,4,2016,0.24
4/4/2016,2,4,4,2016,0.15
5/4/2016,3,5,4,2016,0.08
6/4/2016,4,6,4,2016,0.02
7/4/2016,5,7,4,2016,0
8/4/2016,6,8,4,2016,0.01
9/4/2016,7,9,4,2016,0.05
10/4/2016,1,10,4,2016,0.11
11/4/2016,2,11,4,2016,0.2
12/4/2016,3,12,4,2016,0.29
13-04-2016,4,13,4,2016,0.4
14-04-2016,5,14,4,2016,0.51
15-04-2016,6,15,4,2016,0.61
16-04-2016,7,16,4,2016,0.7
17-04-2016,1,17,4,2016,0.79
18-04-2016,2,18,4,2016,0.86
19-04-2016,3,19,4,2016,0.92
20-04-2016,4,20,4,2016,0.96
21-04-2016,5,21,4,2016,0.99
22-04-2016,6,22,4,2016,1
23-04-2016,7,23,4,2016,0.99
24-04-2016,1,24,4,2016,0.96
25-04-2016,2,25,4,2016,0.92
26-04-2016,3,26,4,2016,0.86
27-04-2016,4,27,4,2016,0.78
28-04-2016,5,28,4,2016,0.7
29-04-2016,6,29,4,2016,0.6
30-04-2016,7,30,4,2016,0.49
1/5/2016,1,1,5,2016,0.39
2/5/2016,2,2,5,2016,0.28
3/5/2016,3,3,5,2016,0.18
4/5/2016,4,4,5,2016,0.1
5/5/2016,5,5,5,2016,0.04
6/5/2016,6,6,5,2016,0.01
7/5/2016,7,7,5,2016,0
8/5/2016,1,8,5,2016,0.03
9/5/2016,2,9,5,2016,0.09
10/5/2016,3,10,5,2016,0.16
11/5/2016,4,11,5,2016,0.25
12/5/2016,5,12,5,2016,0.35
13-05-2016,6,13,5,2016,0.45
14-05-2016,7,14,5,2016,0.55
15-05-2016,1,15,5,2016,0.65
16-05-2016,2,16,5,2016,0.74
17-05-2016,3,17,5,2016,0.81
18-05-2016,4,18,5,2016,0.88
19-05-2016,5,19,5,2016,0.94
20-05-2016,6,20,5,2016,0.97
21-05-2016,7,21,5,2016,0.99
22-05-2016,1,22,5,2016,1
23-05-2016,2,23,5,2016,0.98
24-05-2016,3,24,5,2016,0.95
25-05-2016,4,25,5,2016,0.89
26-05-2016,5,26,5,2016,0.82
27-05-2016,6,27,5,2016,0.74
28-05-2016,7,28,5,2016,0.64
29-05-2016,1,29,5,2016,0.53
30-05-2016,2,30,5,2016,0.42
31-05-2016,3,31,5,2016,0.31
1/6/2016,4,1,6,2016,0.21
2/6/2016,5,2,6,2016,0.12
3/6/2016,6,3,6,2016,0.06
4/6/2016,7,4,6,2016,0.01
5/6/2016,1,5,6,2016,0
6/6/2016,2,6,6,2016,0.02
7/6/2016,3,7,6,2016,0.06
8/6/2016,4,8,6,2016,0.12
9/6/2016,5,9,6,2016,0.2
10/6/2016,6,10,6,2016,0.29
11/6/2016,7,11,6,2016,0.39
12/6/2016,1,12,6,2016,0.49
13-06-2016,2,13,6,2016,0.58
14-06-2016,3,14,6,2016,0.68
15-06-2016,4,15,6,2016,0.76
16-06-2016,5,16,6,2016,0.84
17-06-2016,6,17,6,2016,0.9
18-06-2016,7,18,6,2016,0.95
19-06-2016,1,19,6,2016,0.98
20-06-2016,2,20,6,2016,1
21-06-2016,3,21,6,2016,0.99
22-06-2016,4,22,6,2016,0.97
23-06-2016,5,23,6,2016,0.92
24-06-2016,6,24,6,2016,0.85
25-06-2016,7,25,6,2016,0.77
26-06-2016,1,26,6,2016,0.67
27-06-2016,2,27,6,2016,0.56
28-06-2016,3,28,6,2016,0.45
29-06-2016,4,29,6,2016,0.34
30-06-2016,5,30,6,2016,0.23
1/7/2016,6,1,7,2016,0.14
2/7/2016,7,2,7,2016,0.07
3/7/2016,1,3,7,2016,0.02
4/7/2016,2,4,7,2016,0
5/7/2016,3,5,7,2016,0.01
6/7/2016,4,6,7,2016,0.04
7/7/2016,5,7,7,2016,0.09
8/7/2016,6,8,7,2016,0.16
9/7/2016,7,9,7,2016,0.24
10/7/2016,1,10,7,2016,0.33
11/7/2016,2,11,7,2016,0.42
12/7/2016,3,12,7,2016,0.52
13-07-2016,4,13,7,2016,0.61
14-07-2016,5,14,7,2016,0.7
15-07-2016,6,15,7,2016,0.78
16-07-2016,7,16,7,2016,0.86
17-07-2016,1,17,7,2016,0.92
18-07-2016,2,18,7,2016,0.97
19-07-2016,3,19,7,2016,0.99
20-07-2016,4,20,7,2016,1
21-07-2016,5,21,7,2016,0.98
22-07-2016,6,22,7,2016,0.94
23-07-2016,7,23,7,2016,0.88
24-07-2016,1,24,7,2016,0.8
25-07-2016,2,25,7,2016,0.7
26-07-2016,3,26,7,2016,0.59
27-07-2016,4,27,7,2016,0.47
28-07-2016,5,28,7,2016,0.36
29-07-2016,6,29,7,2016,0.25
30-07-2016,7,30,7,2016,0.16
31-07-2016,1,31,7,2016,0.09
1/8/2016,2,1,8,2016,0.03
2/8/2016,3,2,8,2016,0.01
3/8/2016,4,3,8,2016,0
4/8/2016,5,4,8,2016,0.02
5/8/2016,6,5,8,2016,0.06
6/8/2016,7,6,8,2016,0.12
7/8/2016,1,7,8,2016,0.19
8/8/2016,2,8,8,2016,0.27
9/8/2016,3,9,8,2016,0.36
10/8/2016,4,10,8,2016,0.45
11/8/2016,5,11,8,2016,0.54
12/8/2016,6,12,8,2016,0.64
13-08-2016,7,13,8,2016,0.73
14-08-2016,1,14,8,2016,0.81
15-08-2016,2,15,8,2016,0.88
16-08-2016,3,16,8,2016,0.94
17-08-2016,4,17,8,2016,0.98
18-08-2016,5,18,8,2016,1
19-08-2016,6,19,8,2016,0.99
20-08-2016,7,20,8,2016,0.96
21-08-2016,1,21,8,2016,0.9
22-08-2016,2,22,8,2016,0.82
23-08-2016,3,23,8,2016,0.72
24-08-2016,4,24,8,2016,0.61
25-08-2016,5,25,8,2016,0.49
26-08-2016,6,26,8,2016,0.38
27-08-2016,7,27,8,2016,0.28
28-08-2016,1,28,8,2016,0.18
29-08-2016,2,29,8,2016,0.11
30-08-2016,3,30,8,2016,0.05
31-08-2016,4,31,8,2016,0.01
1/9/2016,5,1,9,2016,0
2/9/2016,6,2,9,2016,0.01
3/9/2016,7,3,9,2016,0.03
4/9/2016,1,4,9,2016,0.08
5/9/2016,2,5,9,2016,0.14
6/9/2016,3,6,9,2016,0.21
7/9/2016,4,7,9,2016,0.29
8/9/2016,5,8,9,2016,0.38
9/9/2016,6,9,9,2016,0.47
10/9/2016,7,10,9,2016,0.57
11/9/2016,1,11,9,2016,0.67
12/9/2016,2,12,9,2016,0.76
13-09-2016,3,13,9,2016,0.84
14-09-2016,4,14,9,2016,0.91
15-09-2016,5,15,9,2016,0.97
16-09-2016,6,16,9,2016,1
17-09-2016,7,17,9,2016,1
18-09-2016,1,18,9,2016,0.97
19-09-2016,2,19,9,2016,0.92
20-09-2016,3,20,9,2016,0.84
21-09-2016,4,21,9,2016,0.74
22-09-2016,5,22,9,2016,0.64
23-09-2016,6,23,9,2016,0.52
24-09-2016,7,24,9,2016,0.41
25-09-2016,1,25,9,2016,0.31
26-09-2016,2,26,9,2016,0.22
27-09-2016,3,27,9,2016,0.14
28-09-2016,4,28,9,2016,0.07
29-09-2016,5,29,9,2016,0.03
30-09-2016,6,30,9,2016,0.01
1/10/2016,7,1,10,2016,0
2/10/2016,1,2,10,2016,0.01
3/10/2016,2,3,10,2016,0.05
4/10/2016,3,4,10,2016,0.09
5/10/2016,4,5,10,2016,0.15
6/10/2016,5,6,10,2016,0.23
7/10/2016,6,7,10,2016,0.31
8/10/2016,7,8,10,2016,0.41
9/10/2016,1,9,10,2016,0.5
10/10/2016,2,10,10,2016,0.6
11/10/2016,3,11,10,2016,0.7
12/10/2016,4,12,10,2016,0.8
13-10-2016,5,13,10,2016,0.88
14-10-2016,6,14,10,2016,0.94
15-10-2016,7,15,10,2016,0.99
16-10-2016,1,16,10,2016,1
17-10-2016,2,17,10,2016,0.98
18-10-2016,3,18,10,2016,0.94
19-10-2016,4,19,10,2016,0.87
20-10-2016,5,20,10,2016,0.78
21-10-2016,6,21,10,2016,0.67
22-10-2016,7,22,10,2016,0.57
23-10-2016,1,23,10,2016,0.46
24-10-2016,2,24,10,2016,0.36
25-10-2016,3,25,10,2016,0.26
26-10-2016,4,26,10,2016,0.18
27-10-2016,5,27,10,2016,0.11
28-10-2016,6,28,10,2016,0.06
29-10-2016,7,29,10,2016,0.02
30-10-2016,1,30,10,2016,0
31-10-2016,2,31,10,2016,0
1/11/2016,3,1,11,2016,0.02
2/11/2016,4,2,11,2016,0.06
3/11/2016,5,3,11,2016,0.11
4/11/2016,6,4,11,2016,0.17
5/11/2016,7,5,11,2016,0.25
6/11/2016,1,6,11,2016,0.34
7/11/2016,2,7,11,2016,0.44
8/11/2016,3,8,11,2016,0.54
9/11/2016,4,9,11,2016,0.65
10/11/2016,5,10,11,2016,0.75
11/11/2016,6,11,11,2016,0.84
12/11/2016,7,12,11,2016,0.92
13-11-2016,1,13,11,2016,0.97
14-11-2016,2,14,11,2016,1
15-11-2016,3,15,11,2016,0.99
16-11-2016,4,16,11,2016,0.96
17-11-2016,5,17,11,2016,0.9
18-11-2016,6,18,11,2016,0.82
19-11-2016,7,19,11,2016,0.72
20-11-2016,1,20,11,2016,0.62
21-11-2016,2,21,11,2016,0.52
22-11-2016,3,22,11,2016,0.42
23-11-2016,4,23,11,2016,0.32
24-11-2016,5,24,11,2016,0.23
25-11-2016,6,25,11,2016,0.16
26-11-2016,7,26,11,2016,0.1
27-11-2016,1,27,11,2016,0.05
28-11-2016,2,28,11,2016,0.02
29-11-2016,3,29,11,2016,0
30-11-2016,4,30,11,2016,0.01
1/12/2016,5,1,12,2016,0.03
2/12/2016,6,2,12,2016,0.07
3/12/2016,7,3,12,2016,0.12
4/12/2016,1,4,12,2016,0.2
5/12/2016,2,5,12,2016,0.28
6/12/2016,3,6,12,2016,0.38
7/12/2016,4,7,12,2016,0.48
8/12/2016,5,8,12,2016,0.59
9/12/2016,6,9,12,2016,0.7
10/12/2016,7,10,12,2016,0.8
11/12/2016,1,11,12,2016,0.89
12/12/2016,2,12,12,2016,0.95
13-12-2016,3,13,12,2016,0.99
14-12-2016,4,14,12,2016,1
15-12-2016,5,15,12,2016,0.98
16-12-2016,6,16,12,2016,0.93
17-12-2016,7,17,12,2016,0.86
18-12-2016,1,18,12,2016,0.78
19-12-2016,2,19,12,2016,0.69
20-12-2016,3,20,12,2016,0.59
21-12-2016,4,21,12,2016,0.49
22-12-2016,5,22,12,2016,0.39
23-12-2016,6,23,12,2016,0.3
24-12-2016,7,24,12,2016,0.22
25-12-2016,1,25,12,2016,0.15
26-12-2016,2,26,12,2016,0.09
27-12-2016,3,27,12,2016,0.04
28-12-2016,4,28,12,2016,0.01
29-12-2016,5,29,12,2016,0
30-12-2016,6,30,12,2016,0.01
31-12-2016,7,31,12,2016,0.04
1/1/2017,1,1,1,2017,0.08
2/1/2017,2,2,1,2017,0.15
3/1/2017,3,3,1,2017,0.23
4/1/2017,4,4,1,2017,0.33
5/1/2017,5,5,1,2017,0.43
6/1/2017,6,6,1,2017,0.54
7/1/2017,7,7,1,2017,0.66
8/1/2017,1,8,1,2017,0.76
9/1/2017,2,9,1,2017,0.85
10/1/2017,3,10,1,2017,0.93
11/1/2017,4,11,1,2017,0.98
12/1/2017,5,12,1,2017,1
13-01-2017,6,13,1,2017,0.99
14-01-2017,7,14,1,2017,0.96
