Text,Day,Date,Month,Year,Illum
01-01-2009,5,01,01,2009,0.19
02-01-2009,6,02,01,2009,0.27
03-01-2009,7,03,01,2009,0.37
04-01-2009,1,04,01,2009,0.47
05-01-2009,2,05,01,2009,0.58
06-01-2009,3,06,01,2009,0.69
07-01-2009,4,07,01,2009,0.79
08-01-2009,5,08,01,2009,0.87
09-01-2009,6,09,01,2009,0.94
10-01-2009,7,10,01,2009,0.99
11-01-2009,1,11,01,2009,1
12-01-2009,2,12,01,2009,0.98
13-01-2009,3,13,01,2009,0.94
14-01-2009,4,14,01,2009,0.87
15-01-2009,5,15,01,2009,0.79
16-01-2009,6,16,01,2009,0.69
17-01-2009,7,17,01,2009,0.59
18-01-2009,1,18,01,2009,0.49
19-01-2009,2,19,01,2009,0.39
20-01-2009,3,20,01,2009,0.3
21-01-2009,4,21,01,2009,0.22
22-01-2009,5,22,01,2009,0.15
23-01-2009,6,23,01,2009,0.09
24-01-2009,7,24,01,2009,0.04
25-01-2009,1,25,01,2009,0.01
26-01-2009,2,26,01,2009,0
27-01-2009,3,27,01,2009,0.01
28-01-2009,4,28,01,2009,0.03
29-01-2009,5,29,01,2009,0.08
30-01-2009,6,30,01,2009,0.14
31-01-2009,7,31,01,2009,0.22
01-02-2009,1,01,02,2009,0.31
02-02-2009,2,02,02,2009,0.42
03-02-2009,3,03,02,2009,0.53
04-02-2009,4,04,02,2009,0.64
05-02-2009,5,05,02,2009,0.75
06-02-2009,6,06,02,2009,0.84
07-02-2009,7,07,02,2009,0.92
08-02-2009,1,08,02,2009,0.97
09-02-2009,2,09,02,2009,1
10-02-2009,3,10,02,2009,0.99
11-02-2009,4,11,02,2009,0.97
12-02-2009,5,12,02,2009,0.91
13-02-2009,6,13,02,2009,0.84
14-02-2009,7,14,02,2009,0.76
15-02-2009,1,15,02,2009,0.66
16-02-2009,2,16,02,2009,0.57
17-02-2009,3,17,02,2009,0.47
18-02-2009,4,18,02,2009,0.38
19-02-2009,5,19,02,2009,0.29
20-02-2009,6,20,02,2009,0.21
21-02-2009,7,21,02,2009,0.14
22-02-2009,1,22,02,2009,0.08
23-02-2009,2,23,02,2009,0.03
24-02-2009,3,24,02,2009,0.01
25-02-2009,4,25,02,2009,0
26-02-2009,5,26,02,2009,0.01
27-02-2009,6,27,02,2009,0.05
28-02-2009,7,28,02,2009,0.11
01-03-2009,1,01,03,2009,0.18
02-03-2009,2,02,03,2009,0.27
03-03-2009,3,03,03,2009,0.38
04-03-2009,4,04,03,2009,0.49
05-03-2009,5,05,03,2009,0.6
06-03-2009,6,06,03,2009,0.71
07-03-2009,7,07,03,2009,0.81
08-03-2009,1,08,03,2009,0.89
09-03-2009,2,09,03,2009,0.95
10-03-2009,3,10,03,2009,0.99
11-03-2009,4,11,03,2009,1
12-03-2009,5,12,03,2009,0.98
13-03-2009,6,13,03,2009,0.95
14-03-2009,7,14,03,2009,0.89
15-03-2009,1,15,03,2009,0.82
16-03-2009,2,16,03,2009,0.73
17-03-2009,3,17,03,2009,0.65
18-03-2009,4,18,03,2009,0.55
19-03-2009,5,19,03,2009,0.46
20-03-2009,6,20,03,2009,0.36
21-03-2009,7,21,03,2009,0.28
22-03-2009,1,22,03,2009,0.19
23-03-2009,2,23,03,2009,0.12
24-03-2009,3,24,03,2009,0.07
25-03-2009,4,25,03,2009,0.02
26-03-2009,5,26,03,2009,0
27-03-2009,6,27,03,2009,0.01
28-03-2009,7,28,03,2009,0.03
29-03-2009,1,29,03,2009,0.08
30-03-2009,2,30,03,2009,0.15
31-03-2009,3,31,03,2009,0.24
01-04-2009,4,01,04,2009,0.34
02-04-2009,5,02,04,2009,0.46
03-04-2009,6,03,04,2009,0.57
04-04-2009,7,04,04,2009,0.68
05-04-2009,1,05,04,2009,0.78
06-04-2009,2,06,04,2009,0.87
07-04-2009,3,07,04,2009,0.93
08-04-2009,4,08,04,2009,0.98
09-04-2009,5,09,04,2009,1
10-04-2009,6,10,04,2009,0.99
11-04-2009,7,11,04,2009,0.97
12-04-2009,1,12,04,2009,0.93
13-04-2009,2,13,04,2009,0.87
14-04-2009,3,14,04,2009,0.8
15-04-2009,4,15,04,2009,0.72
16-04-2009,5,16,04,2009,0.63
17-04-2009,6,17,04,2009,0.54
18-04-2009,7,18,04,2009,0.44
19-04-2009,1,19,04,2009,0.35
20-04-2009,2,20,04,2009,0.26
21-04-2009,3,21,04,2009,0.17
22-04-2009,4,22,04,2009,0.1
23-04-2009,5,23,04,2009,0.05
24-04-2009,6,24,04,2009,0.01
25-04-2009,7,25,04,2009,0
26-04-2009,1,26,04,2009,0.02
27-04-2009,2,27,04,2009,0.06
28-04-2009,3,28,04,2009,0.13
29-04-2009,4,29,04,2009,0.21
30-04-2009,5,30,04,2009,0.32
01-05-2009,6,01,05,2009,0.43
02-05-2009,7,02,05,2009,0.54
03-05-2009,1,03,05,2009,0.65
04-05-2009,2,04,05,2009,0.75
05-05-2009,3,05,05,2009,0.84
06-05-2009,4,06,05,2009,0.91
07-05-2009,5,07,05,2009,0.96
08-05-2009,6,08,05,2009,0.99
09-05-2009,7,09,05,2009,1
10-05-2009,1,10,05,2009,0.99
11-05-2009,2,11,05,2009,0.96
12-05-2009,3,12,05,2009,0.91
13-05-2009,4,13,05,2009,0.85
14-05-2009,5,14,05,2009,0.78
15-05-2009,6,15,05,2009,0.7
16-05-2009,7,16,05,2009,0.61
17-05-2009,1,17,05,2009,0.51
18-05-2009,2,18,05,2009,0.41
19-05-2009,3,19,05,2009,0.32
20-05-2009,4,20,05,2009,0.22
21-05-2009,5,21,05,2009,0.14
22-05-2009,6,22,05,2009,0.07
23-05-2009,7,23,05,2009,0.03
24-05-2009,1,24,05,2009,0
25-05-2009,2,25,05,2009,0.01
26-05-2009,3,26,05,2009,0.04
27-05-2009,4,27,05,2009,0.1
28-05-2009,5,28,05,2009,0.19
29-05-2009,6,29,05,2009,0.29
30-05-2009,7,30,05,2009,0.4
31-05-2009,1,31,05,2009,0.51
01-06-2009,2,01,06,2009,0.62
02-06-2009,3,02,06,2009,0.72
03-06-2009,4,03,06,2009,0.81
04-06-2009,5,04,06,2009,0.88
05-06-2009,6,05,06,2009,0.94
06-06-2009,7,06,06,2009,0.98
07-06-2009,1,07,06,2009,1
08-06-2009,2,08,06,2009,1
09-06-2009,3,09,06,2009,0.98
10-06-2009,4,10,06,2009,0.95
11-06-2009,5,11,06,2009,0.9
12-06-2009,6,12,06,2009,0.83
13-06-2009,7,13,06,2009,0.76
14-06-2009,1,14,06,2009,0.67
15-06-2009,2,15,06,2009,0.57
16-06-2009,3,16,06,2009,0.47
17-06-2009,4,17,06,2009,0.37
18-06-2009,5,18,06,2009,0.27
19-06-2009,6,19,06,2009,0.18
20-06-2009,7,20,06,2009,0.1
21-06-2009,1,21,06,2009,0.04
22-06-2009,2,22,06,2009,0.01
23-06-2009,3,23,06,2009,0
24-06-2009,4,24,06,2009,0.03
25-06-2009,5,25,06,2009,0.08
26-06-2009,6,26,06,2009,0.16
27-06-2009,7,27,06,2009,0.26
28-06-2009,1,28,06,2009,0.36
29-06-2009,2,29,06,2009,0.47
30-06-2009,3,30,06,2009,0.58
01-07-2009,4,01,07,2009,0.68
02-07-2009,5,02,07,2009,0.77
03-07-2009,6,03,07,2009,0.85
04-07-2009,7,04,07,2009,0.91
05-07-2009,1,05,07,2009,0.96
06-07-2009,2,06,07,2009,0.99
07-07-2009,3,07,07,2009,1
08-07-2009,4,08,07,2009,0.99
09-07-2009,5,09,07,2009,0.97
10-07-2009,6,10,07,2009,0.93
11-07-2009,7,11,07,2009,0.87
12-07-2009,1,12,07,2009,0.8
13-07-2009,2,13,07,2009,0.72
14-07-2009,3,14,07,2009,0.62
15-07-2009,4,15,07,2009,0.52
16-07-2009,5,16,07,2009,0.42
17-07-2009,6,17,07,2009,0.31
18-07-2009,7,18,07,2009,0.21
19-07-2009,1,19,07,2009,0.12
20-07-2009,2,20,07,2009,0.05
21-07-2009,3,21,07,2009,0.01
22-07-2009,4,22,07,2009,0
23-07-2009,5,23,07,2009,0.02
24-07-2009,6,24,07,2009,0.07
25-07-2009,7,25,07,2009,0.14
26-07-2009,1,26,07,2009,0.22
27-07-2009,2,27,07,2009,0.32
28-07-2009,3,28,07,2009,0.43
29-07-2009,4,29,07,2009,0.53
30-07-2009,5,30,07,2009,0.63
31-07-2009,6,31,07,2009,0.72
01-08-2009,7,01,08,2009,0.8
02-08-2009,1,02,08,2009,0.87
03-08-2009,2,03,08,2009,0.93
04-08-2009,3,04,08,2009,0.97
05-08-2009,4,05,08,2009,0.99
06-08-2009,5,06,08,2009,1
07-08-2009,6,07,08,2009,0.99
08-08-2009,7,08,08,2009,0.96
09-08-2009,1,09,08,2009,0.91
10-08-2009,2,10,08,2009,0.84
11-08-2009,3,11,08,2009,0.76
12-08-2009,4,12,08,2009,0.67
13-08-2009,5,13,08,2009,0.56
14-08-2009,6,14,08,2009,0.45
15-08-2009,7,15,08,2009,0.34
16-08-2009,1,16,08,2009,0.24
17-08-2009,2,17,08,2009,0.15
18-08-2009,3,18,08,2009,0.07
19-08-2009,4,19,08,2009,0.02
20-08-2009,5,20,08,2009,0
21-08-2009,6,21,08,2009,0.01
22-08-2009,7,22,08,2009,0.05
23-08-2009,1,23,08,2009,0.11
24-08-2009,2,24,08,2009,0.19
25-08-2009,3,25,08,2009,0.28
26-08-2009,4,26,08,2009,0.37
27-08-2009,5,27,08,2009,0.47
28-08-2009,6,28,08,2009,0.57
29-08-2009,7,29,08,2009,0.67
30-08-2009,1,30,08,2009,0.75
31-08-2009,2,31,08,2009,0.83
01-09-2009,3,01,09,2009,0.89
02-09-2009,4,02,09,2009,0.94
03-09-2009,5,03,09,2009,0.98
04-09-2009,6,04,09,2009,1
05-09-2009,7,05,09,2009,1
06-09-2009,1,06,09,2009,0.97
07-09-2009,2,07,09,2009,0.93
08-09-2009,3,08,09,2009,0.87
09-09-2009,4,09,09,2009,0.8
10-09-2009,5,10,09,2009,0.7
11-09-2009,6,11,09,2009,0.6
12-09-2009,7,12,09,2009,0.49
13-09-2009,1,13,09,2009,0.38
14-09-2009,2,14,09,2009,0.27
15-09-2009,3,15,09,2009,0.17
16-09-2009,4,16,09,2009,0.09
17-09-2009,5,17,09,2009,0.04
18-09-2009,6,18,09,2009,0.01
19-09-2009,7,19,09,2009,0
20-09-2009,1,20,09,2009,0.03
21-09-2009,2,21,09,2009,0.08
22-09-2009,3,22,09,2009,0.14
23-09-2009,4,23,09,2009,0.22
24-09-2009,5,24,09,2009,0.31
25-09-2009,6,25,09,2009,0.41
26-09-2009,7,26,09,2009,0.5
27-09-2009,1,27,09,2009,0.6
28-09-2009,2,28,09,2009,0.69
29-09-2009,3,29,09,2009,0.77
30-09-2009,4,30,09,2009,0.85
01-10-2009,5,01,10,2009,0.91
02-10-2009,6,02,10,2009,0.96
03-10-2009,7,03,10,2009,0.99
04-10-2009,1,04,10,2009,1
05-10-2009,2,05,10,2009,0.99
06-10-2009,3,06,10,2009,0.96
07-10-2009,4,07,10,2009,0.9
08-10-2009,5,08,10,2009,0.83
09-10-2009,6,09,10,2009,0.74
10-10-2009,7,10,10,2009,0.63
11-10-2009,1,11,10,2009,0.52
12-10-2009,2,12,10,2009,0.41
13-10-2009,3,13,10,2009,0.3
14-10-2009,4,14,10,2009,0.2
15-10-2009,5,15,10,2009,0.11
16-10-2009,6,16,10,2009,0.05
17-10-2009,7,17,10,2009,0.01
18-10-2009,1,18,10,2009,0
19-10-2009,2,19,10,2009,0.01
20-10-2009,3,20,10,2009,0.05
21-10-2009,4,21,10,2009,0.1
22-10-2009,5,22,10,2009,0.17
23-10-2009,6,23,10,2009,0.25
24-10-2009,7,24,10,2009,0.33
25-10-2009,1,25,10,2009,0.42
26-10-2009,2,26,10,2009,0.52
27-10-2009,3,27,10,2009,0.61
28-10-2009,4,28,10,2009,0.7
29-10-2009,5,29,10,2009,0.79
30-10-2009,6,30,10,2009,0.86
31-10-2009,7,31,10,2009,0.92
01-11-2009,1,01,11,2009,0.97
02-11-2009,2,02,11,2009,0.99
03-11-2009,3,03,11,2009,1
04-11-2009,4,04,11,2009,0.97
05-11-2009,5,05,11,2009,0.93
06-11-2009,6,06,11,2009,0.86
07-11-2009,7,07,11,2009,0.77
08-11-2009,1,08,11,2009,0.66
09-11-2009,2,09,11,2009,0.55
10-11-2009,3,10,11,2009,0.44
11-11-2009,4,11,11,2009,0.33
12-11-2009,5,12,11,2009,0.23
13-11-2009,6,13,11,2009,0.14
14-11-2009,7,14,11,2009,0.08
15-11-2009,1,15,11,2009,0.03
16-11-2009,2,16,11,2009,0.01
17-11-2009,3,17,11,2009,0
18-11-2009,4,18,11,2009,0.02
19-11-2009,5,19,11,2009,0.06
20-11-2009,6,20,11,2009,0.11
21-11-2009,7,21,11,2009,0.18
22-11-2009,1,22,11,2009,0.26
23-11-2009,2,23,11,2009,0.34
24-11-2009,3,24,11,2009,0.44
25-11-2009,4,25,11,2009,0.53
26-11-2009,5,26,11,2009,0.63
27-11-2009,6,27,11,2009,0.72
28-11-2009,7,28,11,2009,0.8
29-11-2009,1,29,11,2009,0.88
30-11-2009,2,30,11,2009,0.94
01-12-2009,3,01,12,2009,0.98
02-12-2009,4,02,12,2009,1
03-12-2009,5,03,12,2009,0.99
04-12-2009,6,04,12,2009,0.95
05-12-2009,7,05,12,2009,0.89
06-12-2009,1,06,12,2009,0.8
07-12-2009,2,07,12,2009,0.7
08-12-2009,3,08,12,2009,0.59
09-12-2009,4,09,12,2009,0.48
10-12-2009,5,10,12,2009,0.37
11-12-2009,6,11,12,2009,0.27
12-12-2009,7,12,12,2009,0.18
13-12-2009,1,13,12,2009,0.11
14-12-2009,2,14,12,2009,0.05
15-12-2009,3,15,12,2009,0.02
16-12-2009,4,16,12,2009,0
17-12-2009,5,17,12,2009,0
18-12-2009,6,18,12,2009,0.03
19-12-2009,7,19,12,2009,0.07
20-12-2009,1,20,12,2009,0.12
21-12-2009,2,21,12,2009,0.19
22-12-2009,3,22,12,2009,0.27
23-12-2009,4,23,12,2009,0.36
24-12-2009,5,24,12,2009,0.45
25-12-2009,6,25,12,2009,0.55
26-12-2009,7,26,12,2009,0.65
27-12-2009,1,27,12,2009,0.74
28-12-2009,2,28,12,2009,0.83
29-12-2009,3,29,12,2009,0.91
30-12-2009,4,30,12,2009,0.96
31-12-2009,5,31,12,2009,0.99
01-01-2010,6,01,01,2010,1
02-01-2010,7,02,01,2010,0.97
03-01-2010,1,03,01,2010,0.92
04-01-2010,2,04,01,2010,0.84
05-01-2010,3,05,01,2010,0.74
06-01-2010,4,06,01,2010,0.64
07-01-2010,5,07,01,2010,0.53
08-01-2010,6,08,01,2010,0.42
09-01-2010,7,09,01,2010,0.32
10-01-2010,1,10,01,2010,0.23
11-01-2010,2,11,01,2010,0.15
12-01-2010,3,12,01,2010,0.09
13-01-2010,4,13,01,2010,0.04
14-01-2010,5,14,01,2010,0.01
15-01-2010,6,15,01,2010,0
16-01-2010,7,16,01,2010,0.01
17-01-2010,1,17,01,2010,0.03
18-01-2010,2,18,01,2010,0.07
19-01-2010,3,19,01,2010,0.13
20-01-2010,4,20,01,2010,0.2
21-01-2010,5,21,01,2010,0.28
22-01-2010,6,22,01,2010,0.38
23-01-2010,7,23,01,2010,0.48
24-01-2010,1,24,01,2010,0.58
25-01-2010,2,25,01,2010,0.68
26-01-2010,3,26,01,2010,0.78
27-01-2010,4,27,01,2010,0.87
28-01-2010,5,28,01,2010,0.94
29-01-2010,6,29,01,2010,0.98
30-01-2010,7,30,01,2010,1
31-01-2010,1,31,01,2010,0.99
01-02-2010,2,01,02,2010,0.94
02-02-2010,3,02,02,2010,0.87
03-02-2010,4,03,02,2010,0.79
04-02-2010,5,04,02,2010,0.69
05-02-2010,6,05,02,2010,0.58
06-02-2010,7,06,02,2010,0.48
07-02-2010,1,07,02,2010,0.38
08-02-2010,2,08,02,2010,0.28
09-02-2010,3,09,02,2010,0.2
10-02-2010,4,10,02,2010,0.13
11-02-2010,5,11,02,2010,0.07
12-02-2010,6,12,02,2010,0.03
13-02-2010,7,13,02,2010,0.01
14-02-2010,1,14,02,2010,0
15-02-2010,2,15,02,2010,0.01
16-02-2010,3,16,02,2010,0.04
17-02-2010,4,17,02,2010,0.09
18-02-2010,5,18,02,2010,0.15
19-02-2010,6,19,02,2010,0.23
20-02-2010,7,20,02,2010,0.32
21-02-2010,1,21,02,2010,0.41
22-02-2010,2,22,02,2010,0.52
23-02-2010,3,23,02,2010,0.63
24-02-2010,4,24,02,2010,0.73
25-02-2010,5,25,02,2010,0.83
26-02-2010,6,26,02,2010,0.91
27-02-2010,7,27,02,2010,0.97
28-02-2010,1,28,02,2010,1
01-03-2010,2,01,03,2010,0.99
02-03-2010,3,02,03,2010,0.96
03-03-2010,4,03,03,2010,0.91
04-03-2010,5,04,03,2010,0.83
05-03-2010,6,05,03,2010,0.74
06-03-2010,7,06,03,2010,0.65
07-03-2010,1,07,03,2010,0.55
08-03-2010,2,08,03,2010,0.45
09-03-2010,3,09,03,2010,0.35
10-03-2010,4,10,03,2010,0.26
11-03-2010,5,11,03,2010,0.19
12-03-2010,6,12,03,2010,0.12
13-03-2010,7,13,03,2010,0.06
14-03-2010,1,14,03,2010,0.03
15-03-2010,2,15,03,2010,0.01
16-03-2010,3,16,03,2010,0
17-03-2010,4,17,03,2010,0.02
18-03-2010,5,18,03,2010,0.05
19-03-2010,6,19,03,2010,0.11
20-03-2010,7,20,03,2010,0.18
21-03-2010,1,21,03,2010,0.27
22-03-2010,2,22,03,2010,0.37
23-03-2010,3,23,03,2010,0.47
24-03-2010,4,24,03,2010,0.59
25-03-2010,5,25,03,2010,0.69
26-03-2010,6,26,03,2010,0.8
27-03-2010,7,27,03,2010,0.88
28-03-2010,1,28,03,2010,0.95
29-03-2010,2,29,03,2010,0.99
30-03-2010,3,30,03,2010,1
31-03-2010,4,31,03,2010,0.98
01-04-2010,5,01,04,2010,0.94
02-04-2010,6,02,04,2010,0.88
03-04-2010,7,03,04,2010,0.8
04-04-2010,1,04,04,2010,0.71
05-04-2010,2,05,04,2010,0.62
06-04-2010,3,06,04,2010,0.52
07-04-2010,4,07,04,2010,0.42
08-04-2010,5,08,04,2010,0.33
09-04-2010,6,09,04,2010,0.25
10-04-2010,7,10,04,2010,0.17
11-04-2010,1,11,04,2010,0.11
12-04-2010,2,12,04,2010,0.05
13-04-2010,3,13,04,2010,0.02
14-04-2010,4,14,04,2010,0
15-04-2010,5,15,04,2010,0.01
16-04-2010,6,16,04,2010,0.03
17-04-2010,7,17,04,2010,0.08
18-04-2010,1,18,04,2010,0.15
19-04-2010,2,19,04,2010,0.23
20-04-2010,3,20,04,2010,0.33
21-04-2010,4,21,04,2010,0.44
22-04-2010,5,22,04,2010,0.55
23-04-2010,6,23,04,2010,0.66
24-04-2010,7,24,04,2010,0.77
25-04-2010,1,25,04,2010,0.86
26-04-2010,2,26,04,2010,0.93
27-04-2010,3,27,04,2010,0.98
28-04-2010,4,28,04,2010,1
29-04-2010,5,29,04,2010,0.99
30-04-2010,6,30,04,2010,0.96
01-05-2010,7,01,05,2010,0.92
02-05-2010,1,02,05,2010,0.85
03-05-2010,2,03,05,2010,0.77
04-05-2010,3,04,05,2010,0.69
05-05-2010,4,05,05,2010,0.59
06-05-2010,5,06,05,2010,0.5
07-05-2010,6,07,05,2010,0.4
08-05-2010,7,08,05,2010,0.31
09-05-2010,1,09,05,2010,0.23
10-05-2010,2,10,05,2010,0.15
11-05-2010,3,11,05,2010,0.09
12-05-2010,4,12,05,2010,0.04
13-05-2010,5,13,05,2010,0.01
14-05-2010,6,14,05,2010,0
15-05-2010,7,15,05,2010,0.02
16-05-2010,1,16,05,2010,0.06
17-05-2010,2,17,05,2010,0.12
18-05-2010,3,18,05,2010,0.2
19-05-2010,4,19,05,2010,0.3
20-05-2010,5,20,05,2010,0.41
21-05-2010,6,21,05,2010,0.53
22-05-2010,7,22,05,2010,0.64
23-05-2010,1,23,05,2010,0.74
24-05-2010,2,24,05,2010,0.84
25-05-2010,3,25,05,2010,0.91
26-05-2010,4,26,05,2010,0.96
27-05-2010,5,27,05,2010,0.99
28-05-2010,6,28,05,2010,1
29-05-2010,7,29,05,2010,0.98
30-05-2010,1,30,05,2010,0.95
31-05-2010,2,31,05,2010,0.89
01-06-2010,3,01,06,2010,0.83
02-06-2010,4,02,06,2010,0.75
03-06-2010,5,03,06,2010,0.66
04-06-2010,6,04,06,2010,0.57
05-06-2010,7,05,06,2010,0.47
06-06-2010,1,06,06,2010,0.38
07-06-2010,2,07,06,2010,0.29
08-06-2010,3,08,06,2010,0.2
09-06-2010,4,09,06,2010,0.13
10-06-2010,5,10,06,2010,0.06
11-06-2010,6,11,06,2010,0.02
12-06-2010,7,12,06,2010,0
13-06-2010,1,13,06,2010,0.01
14-06-2010,2,14,06,2010,0.04
15-06-2010,3,15,06,2010,0.1
16-06-2010,4,16,06,2010,0.18
17-06-2010,5,17,06,2010,0.28
18-06-2010,6,18,06,2010,0.39
19-06-2010,7,19,06,2010,0.5
20-06-2010,1,20,06,2010,0.62
21-06-2010,2,21,06,2010,0.72
22-06-2010,3,22,06,2010,0.81
23-06-2010,4,23,06,2010,0.89
24-06-2010,5,24,06,2010,0.95
25-06-2010,6,25,06,2010,0.98
26-06-2010,7,26,06,2010,1
27-06-2010,1,27,06,2010,0.99
28-06-2010,2,28,06,2010,0.97
29-06-2010,3,29,06,2010,0.93
30-06-2010,4,30,06,2010,0.87
01-07-2010,5,01,07,2010,0.8
02-07-2010,6,02,07,2010,0.72
03-07-2010,7,03,07,2010,0.63
04-07-2010,1,04,07,2010,0.54
05-07-2010,2,05,07,2010,0.44
06-07-2010,3,06,07,2010,0.34
07-07-2010,4,07,07,2010,0.25
08-07-2010,5,08,07,2010,0.16
09-07-2010,6,09,07,2010,0.09
10-07-2010,7,10,07,2010,0.04
11-07-2010,1,11,07,2010,0.01
12-07-2010,2,12,07,2010,0
13-07-2010,3,13,07,2010,0.03
14-07-2010,4,14,07,2010,0.08
15-07-2010,5,15,07,2010,0.16
16-07-2010,6,16,07,2010,0.26
17-07-2010,7,17,07,2010,0.37
18-07-2010,1,18,07,2010,0.48
19-07-2010,2,19,07,2010,0.59
20-07-2010,3,20,07,2010,0.69
21-07-2010,4,21,07,2010,0.78
22-07-2010,5,22,07,2010,0.86
23-07-2010,6,23,07,2010,0.92
24-07-2010,7,24,07,2010,0.97
25-07-2010,1,25,07,2010,0.99
26-07-2010,2,26,07,2010,1
27-07-2010,3,27,07,2010,0.99
28-07-2010,4,28,07,2010,0.96
29-07-2010,5,29,07,2010,0.91
30-07-2010,6,30,07,2010,0.85
31-07-2010,7,31,07,2010,0.78
01-08-2010,1,01,08,2010,0.69
02-08-2010,2,02,08,2010,0.6
03-08-2010,3,03,08,2010,0.5
04-08-2010,4,04,08,2010,0.4
05-08-2010,5,05,08,2010,0.3
06-08-2010,6,06,08,2010,0.2
07-08-2010,7,07,08,2010,0.12
08-08-2010,1,08,08,2010,0.05
09-08-2010,2,09,08,2010,0.01
10-08-2010,3,10,08,2010,0
11-08-2010,4,11,08,2010,0.02
12-08-2010,5,12,08,2010,0.07
13-08-2010,6,13,08,2010,0.14
14-08-2010,7,14,08,2010,0.23
15-08-2010,1,15,08,2010,0.33
16-08-2010,2,16,08,2010,0.44
17-08-2010,3,17,08,2010,0.55
18-08-2010,4,18,08,2010,0.65
19-08-2010,5,19,08,2010,0.74
20-08-2010,6,20,08,2010,0.83
21-08-2010,7,21,08,2010,0.89
22-08-2010,1,22,08,2010,0.94
23-08-2010,2,23,08,2010,0.98
24-08-2010,3,24,08,2010,1
25-08-2010,4,25,08,2010,1
26-08-2010,5,26,08,2010,0.98
27-08-2010,6,27,08,2010,0.94
28-08-2010,7,28,08,2010,0.89
29-08-2010,1,29,08,2010,0.83
30-08-2010,2,30,08,2010,0.75
31-08-2010,3,31,08,2010,0.65
01-09-2010,4,01,09,2010,0.55
02-09-2010,5,02,09,2010,0.45
03-09-2010,6,03,09,2010,0.34
04-09-2010,7,04,09,2010,0.24
05-09-2010,1,05,09,2010,0.15
06-09-2010,2,06,09,2010,0.08
07-09-2010,3,07,09,2010,0.02
08-09-2010,4,08,09,2010,0
09-09-2010,5,09,09,2010,0.01
10-09-2010,6,10,09,2010,0.05
11-09-2010,7,11,09,2010,0.11
12-09-2010,1,12,09,2010,0.2
13-09-2010,2,13,09,2010,0.29
14-09-2010,3,14,09,2010,0.39
15-09-2010,4,15,09,2010,0.5
16-09-2010,5,16,09,2010,0.6
17-09-2010,6,17,09,2010,0.69
18-09-2010,7,18,09,2010,0.78
19-09-2010,1,19,09,2010,0.85
20-09-2010,2,20,09,2010,0.91
21-09-2010,3,21,09,2010,0.96
22-09-2010,4,22,09,2010,0.99
23-09-2010,5,23,09,2010,1
24-09-2010,6,24,09,2010,0.99
25-09-2010,7,25,09,2010,0.97
26-09-2010,1,26,09,2010,0.93
27-09-2010,2,27,09,2010,0.87
28-09-2010,3,28,09,2010,0.79
29-09-2010,4,29,09,2010,0.7
30-09-2010,5,30,09,2010,0.6
01-10-2010,6,01,10,2010,0.5
02-10-2010,7,02,10,2010,0.39
03-10-2010,1,03,10,2010,0.28
04-10-2010,2,04,10,2010,0.18
05-10-2010,3,05,10,2010,0.1
06-10-2010,4,06,10,2010,0.04
07-10-2010,5,07,10,2010,0.01
08-10-2010,6,08,10,2010,0
09-10-2010,7,09,10,2010,0.03
10-10-2010,1,10,10,2010,0.08
11-10-2010,2,11,10,2010,0.15
12-10-2010,3,12,10,2010,0.24
13-10-2010,4,13,10,2010,0.34
14-10-2010,5,14,10,2010,0.43
15-10-2010,6,15,10,2010,0.53
16-10-2010,7,16,10,2010,0.63
17-10-2010,1,17,10,2010,0.72
18-10-2010,2,18,10,2010,0.8
19-10-2010,3,19,10,2010,0.87
20-10-2010,4,20,10,2010,0.92
21-10-2010,5,21,10,2010,0.97
22-10-2010,6,22,10,2010,0.99
23-10-2010,7,23,10,2010,1
24-10-2010,1,24,10,2010,0.99
25-10-2010,2,25,10,2010,0.95
26-10-2010,3,26,10,2010,0.9
27-10-2010,4,27,10,2010,0.83
28-10-2010,5,28,10,2010,0.75
29-10-2010,6,29,10,2010,0.65
30-10-2010,7,30,10,2010,0.54
31-10-2010,1,31,10,2010,0.42
01-11-2010,2,01,11,2010,0.31
02-11-2010,3,02,11,2010,0.21
03-11-2010,4,03,11,2010,0.12
04-11-2010,5,04,11,2010,0.06
05-11-2010,6,05,11,2010,0.02
06-11-2010,7,06,11,2010,0
07-11-2010,1,07,11,2010,0.01
08-11-2010,2,08,11,2010,0.05
09-11-2010,3,09,11,2010,0.11
10-11-2010,4,10,11,2010,0.18
11-11-2010,5,11,11,2010,0.27
12-11-2010,6,12,11,2010,0.36
13-11-2010,7,13,11,2010,0.46
14-11-2010,1,14,11,2010,0.55
15-11-2010,2,15,11,2010,0.64
16-11-2010,3,16,11,2010,0.73
17-11-2010,4,17,11,2010,0.81
18-11-2010,5,18,11,2010,0.88
19-11-2010,6,19,11,2010,0.93
20-11-2010,7,20,11,2010,0.97
21-11-2010,1,21,11,2010,1
22-11-2010,2,22,11,2010,1
23-11-2010,3,23,11,2010,0.98
24-11-2010,4,24,11,2010,0.93
25-11-2010,5,25,11,2010,0.87
26-11-2010,6,26,11,2010,0.78
27-11-2010,7,27,11,2010,0.68
28-11-2010,1,28,11,2010,0.58
29-11-2010,2,29,11,2010,0.46
30-11-2010,3,30,11,2010,0.35
01-12-2010,4,01,12,2010,0.24
02-12-2010,5,02,12,2010,0.15
03-12-2010,6,03,12,2010,0.08
04-12-2010,7,04,12,2010,0.03
05-12-2010,1,05,12,2010,0
