DATE,Day,Date,Month,Year,Illum
2008-01-01,3,1,1,2008,0.42
2008-02-01,4,2,1,2008,0.33
2008-03-01,5,3,1,2008,0.24
2008-04-01,6,4,1,2008,0.17
2008-05-01,7,5,1,2008,0.1
2008-06-01,1,6,1,2008,0.05
2008-07-01,2,7,1,2008,0.02
2008-08-01,3,8,1,2008,0
2008-09-01,4,9,1,2008,0.01
2008-10-01,5,10,1,2008,0.03
2008-11-01,6,11,1,2008,0.08
2008-12-01,7,12,1,2008,0.14
2008-01-13,1,13,1,2008,0.23
2008-01-14,2,14,1,2008,0.32
2008-01-15,3,15,1,2008,0.43
2008-01-16,4,16,1,2008,0.54
2008-01-17,5,17,1,2008,0.66
2008-01-18,6,18,1,2008,0.76
2008-01-19,7,19,1,2008,0.85
2008-01-20,1,20,1,2008,0.93
2008-01-21,2,21,1,2008,0.97
2008-01-22,3,22,1,2008,1
2008-01-23,4,23,1,2008,0.99
2008-01-24,5,24,1,2008,0.97
2008-01-25,6,25,1,2008,0.92
2008-01-26,7,26,1,2008,0.85
2008-01-27,1,27,1,2008,0.77
2008-01-28,2,28,1,2008,0.69
2008-01-29,3,29,1,2008,0.6
2008-01-30,4,30,1,2008,0.5
2008-01-31,5,31,1,2008,0.41
2008-01-02,6,1,2,2008,0.32
2008-02-02,7,2,2,2008,0.23
2008-03-02,1,3,2,2008,0.16
2008-04-02,2,4,2,2008,0.09
2008-05-02,3,5,2,2008,0.04
2008-06-02,4,6,2,2008,0.01
2008-07-02,5,7,2,2008,0
2008-08-02,6,8,2,2008,0.01
2008-09-02,7,9,2,2008,0.05
2008-10-02,1,10,2,2008,0.11
2008-11-02,2,11,2,2008,0.19
2008-12-02,3,12,2,2008,0.29
2008-02-13,4,13,2,2008,0.39
2008-02-14,5,14,2,2008,0.51
2008-02-15,6,15,2,2008,0.62
2008-02-16,7,16,2,2008,0.73
2008-02-17,1,17,2,2008,0.82
2008-02-18,2,18,2,2008,0.9
2008-02-19,3,19,2,2008,0.96
2008-02-20,4,20,2,2008,0.99
2008-02-21,5,21,2,2008,1
2008-02-22,6,22,2,2008,0.99
2008-02-23,7,23,2,2008,0.95
2008-02-24,1,24,2,2008,0.9
2008-02-25,2,25,2,2008,0.84
2008-02-26,3,26,2,2008,0.76
2008-02-27,4,27,2,2008,0.68
2008-02-28,5,28,2,2008,0.58
2008-02-29,6,29,2,2008,0.49
2008-01-03,7,1,3,2008,0.4
2008-02-03,1,2,3,2008,0.3
2008-03-03,2,3,3,2008,0.22
2008-04-03,3,4,3,2008,0.14
2008-05-03,4,5,3,2008,0.08
2008-06-03,5,6,3,2008,0.03
2008-07-03,6,7,3,2008,0
2008-08-03,7,8,3,2008,0
2008-09-03,1,9,3,2008,0.03
2008-10-03,2,10,3,2008,0.08
2008-11-03,3,11,3,2008,0.16
2008-12-03,4,12,3,2008,0.25
2008-03-13,5,13,3,2008,0.36
2008-03-14,6,14,3,2008,0.47
2008-03-15,7,15,3,2008,0.59
2008-03-16,1,16,3,2008,0.69
2008-03-17,2,17,3,2008,0.79
2008-03-18,3,18,3,2008,0.87
2008-03-19,4,19,3,2008,0.93
2008-03-20,5,20,3,2008,0.97
2008-03-21,6,21,3,2008,1
2008-03-22,7,22,3,2008,1
2008-03-23,1,23,3,2008,0.98
2008-03-24,2,24,3,2008,0.94
2008-03-25,3,25,3,2008,0.89
2008-03-26,4,26,3,2008,0.82
2008-03-27,5,27,3,2008,0.75
2008-03-28,6,28,3,2008,0.66
2008-03-29,7,29,3,2008,0.57
2008-03-30,1,30,3,2008,0.47
2008-03-31,2,31,3,2008,0.37
2008-01-04,3,1,4,2008,0.28
2008-02-04,4,2,4,2008,0.19
2008-03-04,5,3,4,2008,0.11
2008-04-04,6,4,4,2008,0.05
2008-05-04,7,5,4,2008,0.01
2008-06-04,1,6,4,2008,0
2008-07-04,2,7,4,2008,0.02
2008-08-04,3,8,4,2008,0.06
2008-09-04,4,9,4,2008,0.13
2008-10-04,5,10,4,2008,0.22
2008-11-04,6,11,4,2008,0.33
2008-12-04,7,12,4,2008,0.44
2008-04-13,1,13,4,2008,0.55
2008-04-14,2,14,4,2008,0.65
2008-04-15,3,15,4,2008,0.75
2008-04-16,4,16,4,2008,0.83
2008-04-17,5,17,4,2008,0.9
2008-04-18,6,18,4,2008,0.95
2008-04-19,7,19,4,2008,0.98
2008-04-20,1,20,4,2008,1
2008-04-21,2,21,4,2008,0.99
2008-04-22,3,22,4,2008,0.97
2008-04-23,4,23,4,2008,0.93
2008-04-24,5,24,4,2008,0.87
2008-04-25,6,25,4,2008,0.81
2008-04-26,7,26,4,2008,0.73
2008-04-27,1,27,4,2008,0.64
2008-04-28,2,28,4,2008,0.54
2008-04-29,3,29,4,2008,0.44
2008-04-30,4,30,4,2008,0.34
2008-01-05,5,1,5,2008,0.24
2008-02-05,6,2,5,2008,0.15
2008-03-05,7,3,5,2008,0.08
2008-04-05,1,4,5,2008,0.03
2008-05-05,2,5,5,2008,0
2008-06-05,3,6,5,2008,0.01
2008-07-05,4,7,5,2008,0.05
2008-08-05,5,8,5,2008,0.11
2008-09-05,6,9,5,2008,0.19
2008-10-05,7,10,5,2008,0.29
2008-11-05,1,11,5,2008,0.4
2008-12-05,2,12,5,2008,0.51
2008-05-13,3,13,5,2008,0.61
2008-05-14,4,14,5,2008,0.71
2008-05-15,5,15,5,2008,0.79
2008-05-16,6,16,5,2008,0.87
2008-05-17,7,17,5,2008,0.92
2008-05-18,1,18,5,2008,0.97
2008-05-19,2,19,5,2008,0.99
2008-05-20,3,20,5,2008,1
2008-05-21,4,21,5,2008,0.99
2008-05-22,5,22,5,2008,0.96
2008-05-23,6,23,5,2008,0.91
2008-05-24,7,24,5,2008,0.85
2008-05-25,1,25,5,2008,0.78
2008-05-26,2,26,5,2008,0.69
2008-05-27,3,27,5,2008,0.6
2008-05-28,4,28,5,2008,0.49
2008-05-29,5,29,5,2008,0.39
2008-05-30,6,30,5,2008,0.28
2008-05-31,7,31,5,2008,0.18
2008-01-06,1,1,6,2008,0.1
2008-02-06,2,2,6,2008,0.04
2008-03-06,3,3,6,2008,0.01
2008-04-06,4,4,6,2008,0
2008-05-06,5,5,6,2008,0.03
2008-06-06,6,6,6,2008,0.09
2008-07-06,7,7,6,2008,0.16
2008-08-06,1,8,6,2008,0.25
2008-09-06,2,9,6,2008,0.35
2008-10-06,3,10,6,2008,0.46
2008-11-06,4,11,6,2008,0.56
2008-12-06,5,12,6,2008,0.66
2008-06-13,6,13,6,2008,0.75
2008-06-14,7,14,6,2008,0.82
2008-06-15,1,15,6,2008,0.89
2008-06-16,2,16,6,2008,0.94
2008-06-17,3,17,6,2008,0.98
2008-06-18,4,18,6,2008,1
2008-06-19,5,19,6,2008,1
2008-06-20,6,20,6,2008,0.98
2008-06-21,7,21,6,2008,0.94
2008-06-22,1,22,6,2008,0.89
2008-06-23,2,23,6,2008,0.82
2008-06-24,3,24,6,2008,0.74
2008-06-25,4,25,6,2008,0.64
2008-06-26,5,26,6,2008,0.53
2008-06-27,6,27,6,2008,0.42
2008-06-28,7,28,6,2008,0.31
2008-06-29,1,29,6,2008,0.21
2008-06-30,2,30,6,2008,0.12
2008-01-07,3,1,7,2008,0.05
2008-02-07,4,2,7,2008,0.01
2008-03-07,5,3,7,2008,0
2008-04-07,6,4,7,2008,0.02
2008-05-07,7,5,7,2008,0.06
2008-06-07,1,6,7,2008,0.13
2008-07-07,2,7,7,2008,0.21
2008-08-07,3,8,7,2008,0.3
2008-09-07,4,9,7,2008,0.4
2008-10-07,5,10,7,2008,0.5
2008-11-07,6,11,7,2008,0.6
2008-12-07,7,12,7,2008,0.69
2008-07-13,1,13,7,2008,0.78
2008-07-14,2,14,7,2008,0.85
2008-07-15,3,15,7,2008,0.91
2008-07-16,4,16,7,2008,0.96
2008-07-17,5,17,7,2008,0.99
2008-07-18,6,18,7,2008,1
2008-07-19,7,19,7,2008,0.99
2008-07-20,1,20,7,2008,0.97
2008-07-21,2,21,7,2008,0.92
2008-07-22,3,22,7,2008,0.85
2008-07-23,4,23,7,2008,0.77
2008-07-24,5,24,7,2008,0.67
2008-07-25,6,25,7,2008,0.57
2008-07-26,7,26,7,2008,0.45
2008-07-27,1,27,7,2008,0.34
2008-07-28,2,28,7,2008,0.23
2008-07-29,3,29,7,2008,0.14
2008-07-30,4,30,7,2008,0.07
2008-07-31,5,31,7,2008,0.02
2008-01-08,6,1,8,2008,0
2008-02-08,7,2,8,2008,0.01
2008-03-08,1,3,8,2008,0.04
2008-04-08,2,4,8,2008,0.1
2008-05-08,3,5,8,2008,0.17
2008-06-08,4,6,8,2008,0.25
2008-07-08,5,7,8,2008,0.34
2008-08-08,6,8,8,2008,0.44
2008-09-08,7,9,8,2008,0.54
2008-10-08,1,10,8,2008,0.63
2008-11-08,2,11,8,2008,0.72
2008-12-08,3,12,8,2008,0.8
2008-08-13,4,13,8,2008,0.87
2008-08-14,5,14,8,2008,0.93
2008-08-15,6,15,8,2008,0.97
2008-08-16,7,16,8,2008,1
2008-08-17,1,17,8,2008,1
2008-08-18,2,18,8,2008,0.98
2008-08-19,3,19,8,2008,0.94
2008-08-20,4,20,8,2008,0.88
2008-08-21,5,21,8,2008,0.8
2008-08-22,6,22,8,2008,0.7
2008-08-23,7,23,8,2008,0.59
2008-08-24,1,24,8,2008,0.48
2008-08-25,2,25,8,2008,0.36
2008-08-26,3,26,8,2008,0.26
2008-08-27,4,27,8,2008,0.16
2008-08-28,5,28,8,2008,0.09
2008-08-29,6,29,8,2008,0.03
2008-08-30,7,30,8,2008,0
2008-08-31,1,31,8,2008,0
2008-01-09,2,1,9,2008,0.02
2008-02-09,3,2,9,2008,0.07
2008-03-09,4,3,9,2008,0.12
2008-04-09,5,4,9,2008,0.2
2008-05-09,6,5,9,2008,0.28
2008-06-09,7,6,9,2008,0.37
2008-07-09,1,7,9,2008,0.47
2008-08-09,2,8,9,2008,0.56
2008-09-09,3,9,9,2008,0.65
2008-10-09,4,10,9,2008,0.74
2008-11-09,5,11,9,2008,0.82
2008-12-09,6,12,9,2008,0.89
2008-09-13,7,13,9,2008,0.95
2008-09-14,1,14,9,2008,0.98
2008-09-15,2,15,9,2008,1
2008-09-16,3,16,9,2008,0.99
2008-09-17,4,17,9,2008,0.96
2008-09-18,5,18,9,2008,0.9
2008-09-19,6,19,9,2008,0.82
2008-09-20,7,20,9,2008,0.72
2008-09-21,1,21,9,2008,0.62
2008-09-22,2,22,9,2008,0.5
2008-09-23,3,23,9,2008,0.39
2008-09-24,4,24,9,2008,0.28
2008-09-25,5,25,9,2008,0.19
2008-09-26,6,26,9,2008,0.11
2008-09-27,7,27,9,2008,0.05
2008-09-28,1,28,9,2008,0.01
2008-09-29,2,29,9,2008,0
2008-09-30,3,30,9,2008,0.01
2008-01-10,4,1,10,2008,0.04
2008-02-10,5,2,10,2008,0.08
2008-03-10,6,3,10,2008,0.15
2008-04-10,7,4,10,2008,0.22
2008-05-10,1,5,10,2008,0.3
2008-06-10,2,6,10,2008,0.39
2008-07-10,3,7,10,2008,0.49
2008-08-10,4,8,10,2008,0.58
2008-09-10,5,9,10,2008,0.67
2008-10-10,6,10,10,2008,0.76
2008-11-10,7,11,10,2008,0.85
2008-12-10,1,12,10,2008,0.91
2008-10-13,2,13,10,2008,0.96
2008-10-14,3,14,10,2008,0.99
2008-10-15,4,15,10,2008,1
2008-10-16,5,16,10,2008,0.97
2008-10-17,6,17,10,2008,0.92
2008-10-18,7,18,10,2008,0.85
2008-10-19,1,19,10,2008,0.75
2008-10-20,2,20,10,2008,0.65
2008-10-21,3,21,10,2008,0.53
2008-10-22,4,22,10,2008,0.42
2008-10-23,5,23,10,2008,0.32
2008-10-24,6,24,10,2008,0.22
2008-10-25,7,25,10,2008,0.14
2008-10-26,1,26,10,2008,0.08
2008-10-27,2,27,10,2008,0.03
2008-10-28,3,28,10,2008,0.01
2008-10-29,4,29,10,2008,0
2008-10-30,5,30,10,2008,0.02
2008-10-31,6,31,10,2008,0.05
2008-01-11,7,1,11,2008,0.1
2008-02-11,1,2,11,2008,0.16
2008-03-11,2,3,11,2008,0.23
2008-04-11,3,4,11,2008,0.32
2008-05-11,4,5,11,2008,0.41
2008-06-11,5,6,11,2008,0.51
2008-07-11,6,7,11,2008,0.6
2008-08-11,7,8,11,2008,0.7
2008-09-11,1,9,11,2008,0.79
2008-10-11,2,10,11,2008,0.87
2008-11-11,3,11,11,2008,0.94
2008-12-11,4,12,11,2008,0.98
2008-11-13,5,13,11,2008,1
2008-11-14,6,14,11,2008,0.98
2008-11-15,7,15,11,2008,0.94
2008-11-16,1,16,11,2008,0.87
2008-11-17,2,17,11,2008,0.79
2008-11-18,3,18,11,2008,0.68
2008-11-19,4,19,11,2008,0.58
2008-11-20,5,20,11,2008,0.47
2008-11-21,6,21,11,2008,0.36
2008-11-22,7,22,11,2008,0.27
2008-11-23,1,23,11,2008,0.18
2008-11-24,2,24,11,2008,0.11
2008-11-25,3,25,11,2008,0.06
2008-11-26,4,26,11,2008,0.02
2008-11-27,5,27,11,2008,0
2008-11-28,6,28,11,2008,0
2008-11-29,7,29,11,2008,0.02
2008-11-30,1,30,11,2008,0.06
2008-01-12,2,1,12,2008,0.11
2008-02-12,3,2,12,2008,0.17
2008-03-12,4,3,12,2008,0.25
2008-04-12,5,4,12,2008,0.34
2008-05-12,6,5,12,2008,0.43
2008-06-12,7,6,12,2008,0.53
2008-07-12,1,7,12,2008,0.64
2008-08-12,2,8,12,2008,0.74
2008-09-12,3,9,12,2008,0.83
2008-10-12,4,10,12,2008,0.91
2008-11-12,5,11,12,2008,0.96
2008-12-12,6,12,12,2008,0.99
2008-12-13,7,13,12,2008,1
2008-12-14,1,14,12,2008,0.96
2008-12-15,2,15,12,2008,0.91
2008-12-16,3,16,12,2008,0.83
2008-12-17,4,17,12,2008,0.73
2008-12-18,5,18,12,2008,0.63
2008-12-19,6,19,12,2008,0.53
2008-12-20,7,20,12,2008,0.42
2008-12-21,1,21,12,2008,0.32
2008-12-22,2,22,12,2008,0.24
2008-12-23,3,23,12,2008,0.16
2008-12-24,4,24,12,2008,0.1
2008-12-25,5,25,12,2008,0.05
2008-12-26,6,26,12,2008,0.02
2008-12-27,7,27,12,2008,0
2008-12-28,1,28,12,2008,0
2008-12-29,2,29,12,2008,0.03
2008-12-30,3,30,12,2008,0.06
2008-12-31,4,31,12,2008,0.12
2009-01-01,5,1,1,2009,0.19
2009-02-01,6,2,1,2009,0.27
2009-03-01,7,3,1,2009,0.37
2009-04-01,1,4,1,2009,0.47
2009-05-01,2,5,1,2009,0.58
2009-06-01,3,6,1,2009,0.69
2009-07-01,4,7,1,2009,0.79
2009-08-01,5,8,1,2009,0.87
2009-09-01,6,9,1,2009,0.94
2009-10-01,7,10,1,2009,0.99
2009-11-01,1,11,1,2009,1
2009-12-01,2,12,1,2009,0.98
2009-01-13,3,13,1,2009,0.94
2009-01-14,4,14,1,2009,0.87
2009-01-15,5,15,1,2009,0.79
2009-01-16,6,16,1,2009,0.69
2009-01-17,7,17,1,2009,0.59
2009-01-18,1,18,1,2009,0.49
2009-01-19,2,19,1,2009,0.39
2009-01-20,3,20,1,2009,0.3
2009-01-21,4,21,1,2009,0.22
2009-01-22,5,22,1,2009,0.15
2009-01-23,6,23,1,2009,0.09
2009-01-24,7,24,1,2009,0.04
2009-01-25,1,25,1,2009,0.01
2009-01-26,2,26,1,2009,0
2009-01-27,3,27,1,2009,0.01
2009-01-28,4,28,1,2009,0.03
2009-01-29,5,29,1,2009,0.08
2009-01-30,6,30,1,2009,0.14
2009-01-31,7,31,1,2009,0.22
2009-01-02,1,1,2,2009,0.31
2009-02-02,2,2,2,2009,0.42
2009-03-02,3,3,2,2009,0.53
2009-04-02,4,4,2,2009,0.64
2009-05-02,5,5,2,2009,0.75
2009-06-02,6,6,2,2009,0.84
2009-07-02,7,7,2,2009,0.92
2009-08-02,1,8,2,2009,0.97
2009-09-02,2,9,2,2009,1
2009-10-02,3,10,2,2009,0.99
2009-11-02,4,11,2,2009,0.97
2009-12-02,5,12,2,2009,0.91
2009-02-13,6,13,2,2009,0.84
2009-02-14,7,14,2,2009,0.76
2009-02-15,1,15,2,2009,0.66
2009-02-16,2,16,2,2009,0.57
2009-02-17,3,17,2,2009,0.47
2009-02-18,4,18,2,2009,0.38
2009-02-19,5,19,2,2009,0.29
2009-02-20,6,20,2,2009,0.21
2009-02-21,7,21,2,2009,0.14
2009-02-22,1,22,2,2009,0.08
2009-02-23,2,23,2,2009,0.03
2009-02-24,3,24,2,2009,0.01
2009-02-25,4,25,2,2009,0
2009-02-26,5,26,2,2009,0.01
2009-02-27,6,27,2,2009,0.05
2009-02-28,7,28,2,2009,0.11
2009-01-03,1,1,3,2009,0.18
2009-02-03,2,2,3,2009,0.27
2009-03-03,3,3,3,2009,0.38
2009-04-03,4,4,3,2009,0.49
2009-05-03,5,5,3,2009,0.6
2009-06-03,6,6,3,2009,0.71
2009-07-03,7,7,3,2009,0.81
2009-08-03,1,8,3,2009,0.89
2009-09-03,2,9,3,2009,0.95
2009-10-03,3,10,3,2009,0.99
2009-11-03,4,11,3,2009,1
2009-12-03,5,12,3,2009,0.98
2009-03-13,6,13,3,2009,0.95
2009-03-14,7,14,3,2009,0.89
2009-03-15,1,15,3,2009,0.82
2009-03-16,2,16,3,2009,0.73
2009-03-17,3,17,3,2009,0.65
2009-03-18,4,18,3,2009,0.55
2009-03-19,5,19,3,2009,0.46
2009-03-20,6,20,3,2009,0.36
2009-03-21,7,21,3,2009,0.28
2009-03-22,1,22,3,2009,0.19
2009-03-23,2,23,3,2009,0.12
2009-03-24,3,24,3,2009,0.07
2009-03-25,4,25,3,2009,0.02
2009-03-26,5,26,3,2009,0
2009-03-27,6,27,3,2009,0.01
2009-03-28,7,28,3,2009,0.03
2009-03-29,1,29,3,2009,0.08
2009-03-30,2,30,3,2009,0.15
2009-03-31,3,31,3,2009,0.24
2009-01-04,4,1,4,2009,0.34
2009-02-04,5,2,4,2009,0.46
2009-03-04,6,3,4,2009,0.57
2009-04-04,7,4,4,2009,0.68
2009-05-04,1,5,4,2009,0.78
2009-06-04,2,6,4,2009,0.87
2009-07-04,3,7,4,2009,0.93
2009-08-04,4,8,4,2009,0.98
2009-09-04,5,9,4,2009,1
2009-10-04,6,10,4,2009,0.99
2009-11-04,7,11,4,2009,0.97
2009-12-04,1,12,4,2009,0.93
2009-04-13,2,13,4,2009,0.87
2009-04-14,3,14,4,2009,0.8
2009-04-15,4,15,4,2009,0.72
2009-04-16,5,16,4,2009,0.63
2009-04-17,6,17,4,2009,0.54
2009-04-18,7,18,4,2009,0.44
2009-04-19,1,19,4,2009,0.35
2009-04-20,2,20,4,2009,0.26
2009-04-21,3,21,4,2009,0.17
2009-04-22,4,22,4,2009,0.1
2009-04-23,5,23,4,2009,0.05
2009-04-24,6,24,4,2009,0.01
2009-04-25,7,25,4,2009,0
2009-04-26,1,26,4,2009,0.02
2009-04-27,2,27,4,2009,0.06
2009-04-28,3,28,4,2009,0.13
2009-04-29,4,29,4,2009,0.21
2009-04-30,5,30,4,2009,0.32
2009-01-05,6,1,5,2009,0.43
2009-02-05,7,2,5,2009,0.54
2009-03-05,1,3,5,2009,0.65
2009-04-05,2,4,5,2009,0.75
2009-05-05,3,5,5,2009,0.84
2009-06-05,4,6,5,2009,0.91
2009-07-05,5,7,5,2009,0.96
2009-08-05,6,8,5,2009,0.99
2009-09-05,7,9,5,2009,1
2009-10-05,1,10,5,2009,0.99
2009-11-05,2,11,5,2009,0.96
2009-12-05,3,12,5,2009,0.91
2009-05-13,4,13,5,2009,0.85
2009-05-14,5,14,5,2009,0.78
2009-05-15,6,15,5,2009,0.7
2009-05-16,7,16,5,2009,0.61
2009-05-17,1,17,5,2009,0.51
2009-05-18,2,18,5,2009,0.41
2009-05-19,3,19,5,2009,0.32
2009-05-20,4,20,5,2009,0.22
2009-05-21,5,21,5,2009,0.14
2009-05-22,6,22,5,2009,0.07
2009-05-23,7,23,5,2009,0.03
2009-05-24,1,24,5,2009,0
2009-05-25,2,25,5,2009,0.01
2009-05-26,3,26,5,2009,0.04
2009-05-27,4,27,5,2009,0.1
2009-05-28,5,28,5,2009,0.19
2009-05-29,6,29,5,2009,0.29
2009-05-30,7,30,5,2009,0.4
2009-05-31,1,31,5,2009,0.51
2009-01-06,2,1,6,2009,0.62
2009-02-06,3,2,6,2009,0.72
2009-03-06,4,3,6,2009,0.81
2009-04-06,5,4,6,2009,0.88
2009-05-06,6,5,6,2009,0.94
2009-06-06,7,6,6,2009,0.98
2009-07-06,1,7,6,2009,1
2009-08-06,2,8,6,2009,1
2009-09-06,3,9,6,2009,0.98
2009-10-06,4,10,6,2009,0.95
2009-11-06,5,11,6,2009,0.9
2009-12-06,6,12,6,2009,0.83
2009-06-13,7,13,6,2009,0.76
2009-06-14,1,14,6,2009,0.67
2009-06-15,2,15,6,2009,0.57
2009-06-16,3,16,6,2009,0.47
2009-06-17,4,17,6,2009,0.37
2009-06-18,5,18,6,2009,0.27
2009-06-19,6,19,6,2009,0.18
2009-06-20,7,20,6,2009,0.1
2009-06-21,1,21,6,2009,0.04
2009-06-22,2,22,6,2009,0.01
2009-06-23,3,23,6,2009,0
2009-06-24,4,24,6,2009,0.03
2009-06-25,5,25,6,2009,0.08
2009-06-26,6,26,6,2009,0.16
2009-06-27,7,27,6,2009,0.26
2009-06-28,1,28,6,2009,0.36
2009-06-29,2,29,6,2009,0.47
2009-06-30,3,30,6,2009,0.58
2009-01-07,4,1,7,2009,0.68
2009-02-07,5,2,7,2009,0.77
2009-03-07,6,3,7,2009,0.85
2009-04-07,7,4,7,2009,0.91
2009-05-07,1,5,7,2009,0.96
2009-06-07,2,6,7,2009,0.99
2009-07-07,3,7,7,2009,1
2009-08-07,4,8,7,2009,0.99
2009-09-07,5,9,7,2009,0.97
2009-10-07,6,10,7,2009,0.93
2009-11-07,7,11,7,2009,0.87
2009-12-07,1,12,7,2009,0.8
2009-07-13,2,13,7,2009,0.72
2009-07-14,3,14,7,2009,0.62
2009-07-15,4,15,7,2009,0.52
2009-07-16,5,16,7,2009,0.42
2009-07-17,6,17,7,2009,0.31
2009-07-18,7,18,7,2009,0.21
2009-07-19,1,19,7,2009,0.12
2009-07-20,2,20,7,2009,0.05
2009-07-21,3,21,7,2009,0.01
2009-07-22,4,22,7,2009,0
2009-07-23,5,23,7,2009,0.02
2009-07-24,6,24,7,2009,0.07
2009-07-25,7,25,7,2009,0.14
2009-07-26,1,26,7,2009,0.22
2009-07-27,2,27,7,2009,0.32
2009-07-28,3,28,7,2009,0.43
2009-07-29,4,29,7,2009,0.53
2009-07-30,5,30,7,2009,0.63
2009-07-31,6,31,7,2009,0.72
2009-01-08,7,1,8,2009,0.8
2009-02-08,1,2,8,2009,0.87
2009-03-08,2,3,8,2009,0.93
2009-04-08,3,4,8,2009,0.97
2009-05-08,4,5,8,2009,0.99
2009-06-08,5,6,8,2009,1
2009-07-08,6,7,8,2009,0.99
2009-08-08,7,8,8,2009,0.96
2009-09-08,1,9,8,2009,0.91
2009-10-08,2,10,8,2009,0.84
2009-11-08,3,11,8,2009,0.76
2009-12-08,4,12,8,2009,0.67
2009-08-13,5,13,8,2009,0.56
2009-08-14,6,14,8,2009,0.45
2009-08-15,7,15,8,2009,0.34
2009-08-16,1,16,8,2009,0.24
2009-08-17,2,17,8,2009,0.15
2009-08-18,3,18,8,2009,0.07
2009-08-19,4,19,8,2009,0.02
2009-08-20,5,20,8,2009,0
2009-08-21,6,21,8,2009,0.01
2009-08-22,7,22,8,2009,0.05
2009-08-23,1,23,8,2009,0.11
2009-08-24,2,24,8,2009,0.19
2009-08-25,3,25,8,2009,0.28
2009-08-26,4,26,8,2009,0.37
2009-08-27,5,27,8,2009,0.47
2009-08-28,6,28,8,2009,0.57
2009-08-29,7,29,8,2009,0.67
2009-08-30,1,30,8,2009,0.75
2009-08-31,2,31,8,2009,0.83
2009-01-09,3,1,9,2009,0.89
2009-02-09,4,2,9,2009,0.94
2009-03-09,5,3,9,2009,0.98
2009-04-09,6,4,9,2009,1
2009-05-09,7,5,9,2009,1
2009-06-09,1,6,9,2009,0.97
2009-07-09,2,7,9,2009,0.93
2009-08-09,3,8,9,2009,0.87
2009-09-09,4,9,9,2009,0.8
2009-10-09,5,10,9,2009,0.7
2009-11-09,6,11,9,2009,0.6
2009-12-09,7,12,9,2009,0.49
2009-09-13,1,13,9,2009,0.38
2009-09-14,2,14,9,2009,0.27
2009-09-15,3,15,9,2009,0.17
2009-09-16,4,16,9,2009,0.09
2009-09-17,5,17,9,2009,0.04
2009-09-18,6,18,9,2009,0.01
2009-09-19,7,19,9,2009,0
2009-09-20,1,20,9,2009,0.03
2009-09-21,2,21,9,2009,0.08
2009-09-22,3,22,9,2009,0.14
2009-09-23,4,23,9,2009,0.22
2009-09-24,5,24,9,2009,0.31
2009-09-25,6,25,9,2009,0.41
2009-09-26,7,26,9,2009,0.5
2009-09-27,1,27,9,2009,0.6
2009-09-28,2,28,9,2009,0.69
2009-09-29,3,29,9,2009,0.77
2009-09-30,4,30,9,2009,0.85
2009-01-10,5,1,10,2009,0.91
2009-02-10,6,2,10,2009,0.96
2009-03-10,7,3,10,2009,0.99
2009-04-10,1,4,10,2009,1
2009-05-10,2,5,10,2009,0.99
2009-06-10,3,6,10,2009,0.96
2009-07-10,4,7,10,2009,0.9
2009-08-10,5,8,10,2009,0.83
2009-09-10,6,9,10,2009,0.74
2009-10-10,7,10,10,2009,0.63
2009-11-10,1,11,10,2009,0.52
2009-12-10,2,12,10,2009,0.41
2009-10-13,3,13,10,2009,0.3
2009-10-14,4,14,10,2009,0.2
2009-10-15,5,15,10,2009,0.11
2009-10-16,6,16,10,2009,0.05
2009-10-17,7,17,10,2009,0.01
2009-10-18,1,18,10,2009,0
2009-10-19,2,19,10,2009,0.01
2009-10-20,3,20,10,2009,0.05
2009-10-21,4,21,10,2009,0.1
2009-10-22,5,22,10,2009,0.17
2009-10-23,6,23,10,2009,0.25
2009-10-24,7,24,10,2009,0.33
2009-10-25,1,25,10,2009,0.42
2009-10-26,2,26,10,2009,0.52
2009-10-27,3,27,10,2009,0.61
2009-10-28,4,28,10,2009,0.7
2009-10-29,5,29,10,2009,0.79
2009-10-30,6,30,10,2009,0.86
2009-10-31,7,31,10,2009,0.92
2009-01-11,1,1,11,2009,0.97
2009-02-11,2,2,11,2009,0.99
2009-03-11,3,3,11,2009,1
2009-04-11,4,4,11,2009,0.97
2009-05-11,5,5,11,2009,0.93
2009-06-11,6,6,11,2009,0.86
2009-07-11,7,7,11,2009,0.77
2009-08-11,1,8,11,2009,0.66
2009-09-11,2,9,11,2009,0.55
2009-10-11,3,10,11,2009,0.44
2009-11-11,4,11,11,2009,0.33
2009-12-11,5,12,11,2009,0.23
2009-11-13,6,13,11,2009,0.14
2009-11-14,7,14,11,2009,0.08
2009-11-15,1,15,11,2009,0.03
2009-11-16,2,16,11,2009,0.01
2009-11-17,3,17,11,2009,0
2009-11-18,4,18,11,2009,0.02
2009-11-19,5,19,11,2009,0.06
2009-11-20,6,20,11,2009,0.11
2009-11-21,7,21,11,2009,0.18
2009-11-22,1,22,11,2009,0.26
2009-11-23,2,23,11,2009,0.34
2009-11-24,3,24,11,2009,0.44
2009-11-25,4,25,11,2009,0.53
2009-11-26,5,26,11,2009,0.63
2009-11-27,6,27,11,2009,0.72
2009-11-28,7,28,11,2009,0.8
2009-11-29,1,29,11,2009,0.88
2009-11-30,2,30,11,2009,0.94
2009-01-12,3,1,12,2009,0.98
2009-02-12,4,2,12,2009,1
2009-03-12,5,3,12,2009,0.99
2009-04-12,6,4,12,2009,0.95
