STATION,NAME,DATE,DEWP,GUST,MAX,MIN,PRCP,SLP,SNDP,TEMP,WDSP
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-24,49.1,22,82,54,0,1010,0,71.1,8.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-25,46.4,0,77,62.1,0,1012.2,0,67.7,4.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-26,55.1,34,77,59,0.01,1004.1,0,65.2,7.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-27,34,38.1,77,54,0.58,1005.8,0,62.1,14.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-28,44.2,28,73.9,54,0.03,1012.9,0,62.2,7.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-29,37.9,24.1,73.9,46.9,0,1027,0,54.3,7.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-04-30,54.1,0,82.9,46.9,0,1022.3,0,64.6,6.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-01,56,19,82.9,55.9,0,1025.3,0,65.2,7.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-02,60.7,24.1,87.1,59,0,1020.2,0,67.9,5.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-03,64.2,0,87.1,60.1,0.48,1016.5,0,70.9,5.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-04,62.7,26,79,64.9,0,1011.2,0,70,5.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-05,62.7,0,73,60.8,0.82,1006.9,0,66.5,6.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-06,54.2,22.9,78.1,59,0.38,1014,0,65.6,7.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-07,59.7,19,81,59,0,1019.7,0,69.7,7.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-08,60.7,0,81,61,0,1020.3,0,68.8,7.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-09,58.7,0,78.1,62.1,0,1021.4,0,67.3,6.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-10,61.8,24.1,82,62.1,0,1016.9,0,72.3,10.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-11,59.4,22.9,82,60.1,0.52,1016.1,0,67.9,5.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-12,54.5,0,73.9,54,0.54,1009.5,0,58.4,9.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-13,48.6,0,61,50,0.61,1009.2,0,53.5,8.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-14,44.9,25.1,64,50,0.34,1011.4,0,57.1,8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-15,41,19,75.9,50,0,1014,0,61.8,9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-16,48.4,17.1,79,57,0,1012.8,0,66.6,5.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-17,57.1,0,82,59,0.01,1010.5,0,67.8,6.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-18,63.3,0,82.9,64.9,0,1013.7,0,74.5,4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-19,65.2,18.1,86,64.9,0.24,1015.5,0,74.7,7.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-20,64,28.9,90,64.9,0,1011.4,0,79.9,10.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-21,47.3,22.9,90,62.1,0,1014.8,0,70.1,11.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-22,43.9,0,73,57,0,1023.1,0,65.2,6.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-23,57,59.1,84.9,57,0,1021.2,0,69.7,9.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-24,59.6,28,84.9,61,0.31,1015.6,0,75.3,10.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-25,57.3,0,84,66.9,0,1020.2,0,73.7,6.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-26,66.8,28.9,91.9,66.9,0,1015.7,0,77.4,6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-27,64.3,0,91.9,69.1,0.24,1013.7,0,77.5,7.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-28,66.9,19,91,70,0.19,1010.1,0,77.6,7.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-29,69.1,22,93,70,99.99,1006.8,0,82.8,7.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-30,63.3,45.1,93,72,0,1007.9,0,80.2,6.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-05-31,61.8,15,90,66.9,0.29,1008.8,0,76.4,6.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-01,59.6,0,87.1,66.9,0,1009.6,0,77.1,4.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-02,60.6,25.1,87.1,66.9,0,1008.3,0,76.4,7.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-03,49.7,24.1,84.9,57.9,0.01,1013.3,0,69.2,8.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-04,40.6,19,78.1,54,0,1020.3,0,67,6.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-05,59.1,20,82.9,54,0,1014.2,0,73.7,10.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-06,66.8,21,90,64.9,0.01,1008.1,0,79.5,8.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-07,64.1,0,90,71.1,0,1011.3,0,76.8,7.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-08,61.4,21,82.9,68,0,1016.8,0,75.8,9.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-09,60.5,22.9,82.9,66.9,0,1020.7,0,71.1,11.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-10,64.6,0,77,64,0.22,1016.8,0,68.3,7.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-11,55.8,27,81,64,0.42,1015.3,0,72.8,10.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-12,50.9,0,81,64,0.14,1020,0,70.6,6.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-13,61.4,35.9,79,64,0.71,1011.2,0,68.8,7.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-14,48.9,28,79,57,0.41,1014.9,0,67.2,9.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-15,52.7,21,84,57,0,1019.6,0,71.5,8.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-16,60.3,22,87.1,61,0,1013.4,0,76.6,10.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-17,68.4,25.1,91,68,0,1013.5,0,81.3,6.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-18,70.2,28,88,71.6,0.99,1013.7,0,77.3,5.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-19,70.3,15,84.9,71.6,1.16,1010.2,0,76.7,6.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-20,71.2,21,91.9,72,0,1002.7,0,81.9,9.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-21,62.5,34,91.9,71.1,0.08,1004.6,0,77.1,12
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-22,50.2,20,84.9,66,0,1014.9,0,75.5,8.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-23,52.5,15,84,63,0,1017.4,0,75.2,5.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-24,64.5,0,88,63,0,1012.3,0,77.5,6.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-25,68.2,20,90,70,0.21,1010.7,0,80.1,7.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-26,60.8,14,91,72,0.19,1016.9,0,82.8,7.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-27,66,0,91.9,72,0,1020.2,0,83.6,6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-28,67.2,25.1,95,72,0,1020.9,0,81.2,4.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-29,67.8,27,96.1,72,0,1018.3,0,82.6,5.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-06-30,63.5,26,96.1,72,0.04,1012.1,0,82.2,11.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-01,55.4,17.1,91.9,69.1,0,1014.2,0,79.5,7.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-02,63.6,19,93.9,69.1,0,1013,0,80.9,6.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-03,69.3,28.9,93.9,70,0.42,1011.8,0,81.6,5.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-04,71.2,19,93,73,0,1015.4,0,82.9,5.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-05,73.3,0,91,75.9,0.24,1018.4,0,81.5,5.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-06,74.7,41,91.9,73.9,0.01,1015.1,0,83.7,6.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-07,71.4,0,91.9,73.9,0.72,1012.4,0,79.9,4.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-08,70.7,24.1,89.1,73,0,1012.3,0,77.6,8.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-09,65.6,0,86,66.9,3.44,1017.8,0,76.5,4.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-10,67.2,0,87.1,66.9,0,1017.9,0,79,7.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-11,71,28.9,91,71.1,0,1013.4,0,80,7.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-12,69.4,0,90,71.6,0.88,1009.7,0,79.3,6.7
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-13,64,15,91,72,0,1014,0,82.3,6.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-14,67.6,19,93.9,73,0,1015.5,0,85.1,6.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-15,62.4,0,93.9,72,0,1018,0,82.8,6.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-16,70.3,0,93,72,0,1018.1,0,83.7,5.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-17,73.4,44.1,95,73.9,0,1015,0,85.4,9.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-18,73.5,15.9,95,73.9,0.29,1011.9,0,83.3,5.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-19,73.7,0,96.1,78.1,0,1013.2,0,87.4,6.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-20,73.9,20,97,79,0,1012.7,0,89.3,6.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-21,71.8,24.1,99,81,0,1011.5,0,90.9,7.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-22,70.2,22,99,77,0,1010.6,0,84,6.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-23,65.9,22.9,96.1,70,0.04,1010.6,0,74.4,7.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-24,62.5,20,87.1,69.1,0.07,1013.8,0,75.7,6.6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-25,60.4,0,88,64.9,0.37,1018.9,0,75.6,5.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-26,61.8,0,90,64.9,0.01,1023.7,0,79.2,3.3
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-27,62.8,0,90,69.1,0,1024.4,0,79.7,5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-28,64.8,0,91.9,71.1,0,1021,0,82,6.4
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-29,68,0,93.9,73,0,1017.3,0,83.8,6.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-30,68.5,0,95,75,0,1015.5,0,85,8.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-07-31,65.9,0,95,75,0,1016.7,0,81.7,6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-08-01,67.2,21,91,71.1,0.01,1017.9,0,80,5.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-08-02,66,0,91,71.1,0,1019.1,0,79,5.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-08-03,69,0,91,72,0,1016.6,0,80.6,5.5
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-08-04,67.2,0,91.9,73.9,0,1013.7,0,83.4,6
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-08-05,65,22.9,91.9,73,0,1014.2,0,81.1,4.9
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-08-06,66.7,0,91.9,72,0,1012,0,80.7,5.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-08-07,69.4,33,93,71.6,0,1009.4,0,81.4,8.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-08-08,65.3,15,93.9,72,0.9,1008.6,0,80.2,6.2
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-08-09,61.6,21,93,72,0,1009,0,84,8.1
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-08-10,54.3,18.1,93,66,0,1012.3,0,77.7,7.8
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2019-08-11,54.8,0,86,66,0,1016.2,0,77.1,6.3
